arrays,bitfields,comma_operators,compound_assignment,consts,embedded_assigns,pre_incr_operator,pre_decr_operator,post_incr_operator,post_decr_operator,unary_plus_operator,jumps,longlong,int8,uint8,math64,safe_math,packed_struct,pointers,structs,unions,volatiles,volatile_pointers,const_pointers,global_variables
0.3123486682808717,0.0392156862745098,0.06674227150537634,0.14080459770114942,0.20353982300884954,0.16,0.18,0.24390243902439024,0.2738095238095238,0.29411764705882354,0.06818181818181818,0.0784313725490196,0.19999999999999998,0.14007782101167315,0.1322314049586777,0.18762088974854932,0.13447653429602888,0.0,0.3339960238568588,0.0,0.1764705882352941,0.1377952755905512,0.3333333333333333,0.18828451882845187,0.18940609951845908
0.46246973365617433,0.1764705882352941,0.11454133064516128,0.28160919540229884,0.415929203539823,0.3175,0.12,0.21951219512195122,0.47619047619047616,0.4117647058823529,0.2272727272727273,0.3431372549019608,0.19999999999999998,0.2529182879377432,0.11570247933884298,0.2263056092843327,0.2509025270758123,0.2,0.4314115308151093,0.13333333333333333,0.23529411764705882,0.29133858267716534,0.5396825396825397,0.3933054393305439,0.3290529695024077
0.35351089588377727,0.0,0.08271729390681003,0.3045977011494253,0.29793510324483774,0.2725,0.22,0.3170731707317073,0.40079365079365076,0.29411764705882354,0.3181818181818182,0.2549019607843137,0.3357142857142857,0.2840466926070039,0.24793388429752067,0.3191489361702128,0.29693140794223827,0.0,0.3638170974155069,0.0,0.058823529411764705,0.2125984251968504,0.42857142857142855,0.20083682008368198,0.26324237560192615
0.35351089588377727,0.0,0.17383512544802868,0.28160919540229884,0.43067846607669613,0.31,0.3,0.21951219512195122,0.39285714285714285,0.3235294117647059,0.2272727272727273,0.21568627450980393,0.3214285714285714,0.12840466926070038,0.19421487603305787,0.35589941972920697,0.2879061371841155,0.0,0.4274353876739562,0.06666666666666667,0.058823529411764705,0.23228346456692914,0.30158730158730157,0.4351464435146443,0.2536115569823435
0.34624697336561744,0.0784313725490196,0.09676019265232974,0.22413793103448276,0.2359882005899705,0.28500000000000003,0.1,0.2682926829268293,0.3849206349206349,0.1764705882352941,0.2272727272727273,0.22549019607843138,0.22857142857142856,0.19066147859922178,0.19008264462809918,0.2379110251450677,0.2933212996389892,0.1,0.36978131212723653,0.13333333333333333,0.0,0.15748031496062992,0.1111111111111111,0.21757322175732216,0.1942215088282504
0.3075060532687651,0.0,0.07934307795698925,0.21264367816091953,0.21533923303834807,0.265,0.32,0.17073170731707318,0.2103174603174603,0.3235294117647059,0.13636363636363635,0.1568627450980392,0.29285714285714287,0.1245136186770428,0.26859504132231404,0.3152804642166344,0.24097472924187727,0.0,0.3588469184890656,0.0,0.0,0.16141732283464566,0.2222222222222222,0.2133891213389121,0.15409309791332265
0.6174334140435835,0.29411764705882354,0.18019153225806453,0.4942528735632184,0.43067846607669613,0.5050000000000001,0.52,0.34146341463414637,0.6626984126984127,0.4117647058823529,0.2272727272727273,0.4411764705882353,0.2857142857142857,0.38132295719844356,0.2644628099173554,0.31334622823984526,0.43501805054151627,0.4,0.6163021868787276,0.4,0.0,0.2637795275590551,0.49206349206349204,0.4518828451882845,0.449438202247191
0.3559322033898305,0.0,0.09054379480286738,0.35344827586206895,0.2182890855457227,0.365,0.34,0.24390243902439024,0.30952380952380953,0.2647058823529412,0.34090909090909094,0.3137254901960784,0.29285714285714287,0.2607003891050584,0.23553719008264462,0.3655705996131528,0.40252707581227437,0.0,0.4572564612326043,0.0,0.0,0.24803149606299213,0.31746031746031744,0.20920502092050208,0.22632423756019263
0.24213075060532688,0.0,0.07011648745519714,0.22701149425287356,0.1976401179941003,0.2425,0.16,0.12195121951219512,0.2857142857142857,0.11764705882352941,0.18181818181818182,0.22549019607843138,0.22142857142857142,0.09727626459143969,0.19834710743801653,0.19148936170212766,0.22292418772563177,0.0,0.30616302186878724,0.0,0.058823529411764705,0.1377952755905512,0.15873015873015872,0.15062761506276148,0.13964686998394865
0.33898305084745767,0.0,0.06364807347670251,0.3074712643678161,0.2920353982300885,0.3025,0.4,0.17073170731707318,0.36507936507936506,0.23529411764705882,0.34090909090909094,0.29411764705882354,0.2357142857142857,0.21011673151750973,0.4256198347107438,0.27852998065764023,0.3149819494584838,0.0,0.36481113320079517,0.0,0.0,0.1377952755905512,0.3333333333333333,0.2133891213389121,0.2086677367576244
0.225181598062954,0.1764705882352941,0.0780689964157706,0.19827586206896552,0.11504424778761062,0.22,0.18,0.21951219512195122,0.23015873015873015,0.1764705882352941,0.09090909090909091,0.16666666666666666,0.12857142857142856,0.16342412451361868,0.13636363636363635,0.16634429400386846,0.18772563176895307,0.2,0.2236580516898608,0.26666666666666666,0.0,0.05511811023622047,0.1111111111111111,0.08786610878661087,0.10914927768860352
0.06053268765133172,0.0,0.010808691756272401,0.05172413793103448,0.02654867256637168,0.055,0.06,0.024390243902439025,0.07539682539682539,0.11764705882352941,0.022727272727272728,0.029411764705882353,0.049999999999999996,0.04669260700389105,0.05371900826446281,0.04061895551257253,0.033393501805054154,0.0,0.08747514910536779,0.0,0.11764705882352941,0.023622047244094488,0.015873015873015872,0.008368200836820083,0.04333868378812199
0.002421307506053269,0.0,0.00025201612903225806,0.0,0.0,0.0025,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009025270758122744,0.0,0.0,0.0,0.058823529411764705,0.003937007874015748,0.0,0.0,0.004815409309791332
0.6271186440677966,0.0392156862745098,0.218427979390681,0.5862068965517241,0.6755162241887905,0.6250000000000001,0.4,0.6829268292682927,0.5833333333333333,0.6176470588235294,0.38636363636363635,0.5686274509803921,0.5571428571428572,0.30350194552529186,0.3677685950413223,0.5996131528046422,0.5830324909747293,0.0,0.7226640159045725,0.06666666666666667,0.058823529411764705,0.4015748031496063,0.5873015873015872,0.7154811715481171,0.4012841091492777
0.0,0.0,2.8001792114695334e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038910505836575876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016051364365971107
0.27602905569007263,0.0392156862745098,0.11673947132616487,0.35344827586206895,0.3303834808259587,0.38,0.24,0.24390243902439024,0.23412698412698413,0.23529411764705882,0.36363636363636365,0.28431372549019607,0.2714285714285714,0.13618677042801558,0.21074380165289258,0.3114119922630561,0.3312274368231047,0.0,0.4015904572564612,0.06666666666666667,0.0,0.12992125984251968,0.36507936507936506,0.35564853556485354,0.2215088282504013
0.24455205811138014,0.0,0.06413810483870967,0.1235632183908046,0.26843657817109146,0.1325,0.06,0.12195121951219512,0.23412698412698413,0.029411764705882353,0.13636363636363635,0.08823529411764705,0.22857142857142856,0.16731517509727628,0.09090909090909091,0.19148936170212766,0.157942238267148,0.0,0.27236580516898606,0.0,0.058823529411764705,0.1889763779527559,0.2857142857142857,0.25523012552301255,0.20224719101123598
0.004842615012106538,0.0,0.0022681451612903227,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0038684719535783366,0.0009025270758122744,0.0,0.0009940357852882703,0.0,0.0,0.003937007874015748,0.0,0.0,0.003210272873194221
0.3583535108958838,0.0,0.07650089605734767,0.24137931034482757,0.15634218289085544,0.2575,0.22,0.17073170731707318,0.38095238095238093,0.14705882352941177,0.2727272727272727,0.18627450980392157,0.24285714285714285,0.2529182879377432,0.2190082644628099,0.2263056092843327,0.26895306859205775,0.0,0.331013916500994,0.0,0.0,0.35826771653543305,0.23809523809523808,0.14644351464435146,0.24398073836276085
0.1864406779661017,0.0,0.050067204301075266,0.20402298850574713,0.1504424778761062,0.2075,0.12,0.1951219512195122,0.16666666666666666,0.3235294117647059,0.022727272727272728,0.06862745098039216,0.1357142857142857,0.16342412451361868,0.2231404958677686,0.1276595744680851,0.16516245487364623,0.1,0.24950298210735583,0.06666666666666667,0.0,0.11811023622047244,0.23809523809523808,0.09623430962343095,0.15890850722311398
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0
0.20581113801452786,0.0,0.04747703853046595,0.09195402298850575,0.26253687315634217,0.1075,0.04,0.14634146341463417,0.14285714285714285,0.058823529411764705,0.1590909090909091,0.0784313725490196,0.21428571428571427,0.1556420233463035,0.13636363636363635,0.2649903288201161,0.10649819494584838,0.0,0.2664015904572564,0.0,0.0,0.16929133858267717,0.3333333333333333,0.23430962343096232,0.17174959871589085
0.3970944309927361,0.4117647058823529,0.14797547043010753,0.3448275862068966,0.34513274336283184,0.32,0.34,0.17073170731707318,0.376984126984127,0.4117647058823529,0.38636363636363635,0.3627450980392157,0.2571428571428571,0.14007782101167315,0.26859504132231404,0.3539651837524178,0.2996389891696751,0.3,0.40656063618290256,0.2,0.0,0.26771653543307083,0.38095238095238093,0.2845188284518828,0.27447833065810595
0.2033898305084746,0.0,0.06912242383512544,0.10057471264367816,0.1887905604719764,0.12,0.1,0.07317073170731708,0.21428571428571427,0.1764705882352941,0.045454545454545456,0.049019607843137254,0.1357142857142857,0.08949416342412451,0.15702479338842976,0.17794970986460348,0.0703971119133574,0.0,0.22962226640159042,0.0,0.0,0.14173228346456693,0.12698412698412698,0.18410041841004182,0.1476725521669342
0.3438256658595642,0.0,0.09232190860215053,0.13505747126436782,0.40117994100294985,0.1675,0.16,0.14634146341463417,0.32936507936507936,0.20588235294117646,0.045454545454545456,0.09803921568627451,0.29285714285714287,0.33852140077821014,0.15289256198347106,0.24177949709864605,0.10018050541516246,0.0,0.3747514910536779,0.0,0.11764705882352941,0.22440944881889763,0.42857142857142855,0.3849372384937238,0.3001605136436597
0.5738498789346247,0.0,0.13881888440860216,0.3620689655172414,0.5427728613569321,0.405,0.34,0.36585365853658536,0.5158730158730158,0.4117647058823529,0.5909090909090909,0.30392156862745096,0.4857142857142857,0.2840466926070039,0.5661157024793388,0.4622823984526112,0.444043321299639,0.0,0.5725646123260437,0.0,0.0,0.14566929133858267,0.2857142857142857,0.5774058577405857,0.21187800963081863
0.33898305084745767,0.0,0.08700156810035842,0.3218390804597701,0.3215339233038348,0.29,0.24,0.24390243902439024,0.28968253968253965,0.38235294117647056,0.4090909090909091,0.29411764705882354,0.4357142857142857,0.2529182879377432,0.17355371900826447,0.35203094777562866,0.30415162454873645,0.0,0.3131212723658051,0.0,0.0,0.20078740157480315,0.4444444444444444,0.3138075313807531,0.22471910112359553
0.19370460048426152,0.0392156862745098,0.07788698476702509,0.08045977011494253,0.11799410029498525,0.0725,0.18,0.04878048780487805,0.26190476190476186,0.029411764705882353,0.11363636363636365,0.00980392156862745,0.17857142857142858,0.08949416342412451,0.09504132231404959,0.1528046421663443,0.08935018050541517,0.0,0.19483101391650096,0.13333333333333333,0.23529411764705882,0.18110236220472442,0.2222222222222222,0.09623430962343095,0.24558587479935795
0.38740920096852305,0.0392156862745098,0.101240479390681,0.27586206896551724,0.41887905604719766,0.28500000000000003,0.38,0.21951219512195122,0.3333333333333333,0.3235294117647059,0.1590909090909091,0.2549019607843137,0.2857142857142857,0.22568093385214008,0.2975206611570248,0.3056092843326886,0.2716606498194946,0.0,0.4940357852882703,0.0,0.23529411764705882,0.30708661417322836,0.20634920634920634,0.35564853556485354,0.31781701444622795
0.5375302663438257,0.0196078431372549,0.20864135304659498,0.47413793103448276,0.2448377581120944,0.5375000000000001,0.4,0.41463414634146345,0.40079365079365076,0.5588235294117647,0.36363636363636365,0.39215686274509803,0.35714285714285715,0.2529182879377432,0.25206611570247933,0.33849129593810445,0.4088447653429603,0.1,0.6351888667992047,0.2,0.058823529411764705,0.3858267716535433,0.36507936507936506,0.20502092050209203,0.30818619582664525
0.3946731234866828,0.5294117647058824,0.16119231630824374,0.27873563218390807,0.2182890855457227,0.335,0.26,0.3170731707317073,0.39285714285714285,0.2647058823529412,0.13636363636363635,0.30392156862745096,0.3214285714285714,0.22178988326848248,0.2024793388429752,0.26305609284332687,0.24097472924187727,0.1,0.38170974155069576,0.3333333333333333,0.0,0.23622047244094488,0.20634920634920634,0.13389121338912133,0.27447833065810595
0.4430992736077482,0.0392156862745098,0.13482862903225806,0.4051724137931034,0.36578171091445427,0.3925,0.4,0.4878048780487805,0.3492063492063492,0.5294117647058824,0.4090909090909091,0.3529411764705882,0.2571428571428571,0.19455252918287938,0.2603305785123967,0.30754352030947774,0.3925992779783394,0.1,0.5019880715705766,0.06666666666666667,0.0,0.2125984251968504,0.19047619047619047,0.3221757322175732,0.2487961476725522
0.34624697336561744,0.1764705882352941,0.1331905241935484,0.3103448275862069,0.28908554572271383,0.27,0.12,0.21951219512195122,0.3134920634920635,0.29411764705882354,0.18181818181818182,0.18627450980392157,0.2642857142857143,0.19844357976653698,0.1652892561983471,0.31334622823984526,0.30144404332129965,0.2,0.3747514910536779,0.13333333333333333,0.11764705882352941,0.31496062992125984,0.4444444444444444,0.2426778242677824,0.2552166934189406
0.41646489104116224,0.058823529411764705,0.12733814964157708,0.3764367816091954,0.4808259587020649,0.3525,0.26,0.3902439024390244,0.42857142857142855,0.29411764705882354,0.36363636363636365,0.3333333333333333,0.37857142857142856,0.30350194552529186,0.2892561983471075,0.3307543520309478,0.37184115523465705,0.0,0.4741550695825049,0.06666666666666667,0.1764705882352941,0.15748031496062992,0.3492063492063492,0.4476987447698744,0.3739967897271268
0.4576271186440678,0.0196078431372549,0.12492999551971326,0.27586206896551724,0.38348082595870203,0.28500000000000003,0.1,0.3170731707317073,0.44047619047619047,0.2647058823529412,0.11363636363636365,0.2549019607843137,0.3357142857142857,0.5291828793774319,0.2190082644628099,0.2978723404255319,0.23916967509025272,0.1,0.5049701789264414,0.06666666666666667,0.0,0.24803149606299213,0.2222222222222222,0.3723849372384937,0.2680577849117175
0.1961259079903148,0.0,0.05719366039426523,0.11781609195402298,0.18584070796460178,0.1475,0.08,0.17073170731707318,0.14285714285714285,0.11764705882352941,0.20454545454545456,0.06862745098039216,0.21428571428571427,0.08949416342412451,0.08677685950413223,0.2746615087040619,0.15252707581227437,0.0,0.257455268389662,0.0,0.058823529411764705,0.12992125984251968,0.25396825396825395,0.1715481171548117,0.13001605136436598
0.5665859564164649,0.0,0.15029961917562726,0.5660919540229885,0.4690265486725664,0.5900000000000001,0.64,0.5609756097560976,0.5,0.6764705882352942,0.4772727272727273,0.4803921568627451,0.42857142857142855,0.26848249027237353,0.29338842975206614,0.6015473887814313,0.7066787003610109,0.0,0.510934393638171,0.0,0.058823529411764705,0.2047244094488189,0.19047619047619047,0.4644351464435146,0.3386837881219904
0.0,0.0,2.8001792114695334e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016051364365971107
0.37046004842615016,0.21568627450980393,0.10892697132616487,0.2471264367816092,0.2861356932153392,0.2575,0.18,0.0975609756097561,0.4206349206349206,0.14705882352941177,0.022727272727272728,0.20588235294117646,0.2857142857142857,0.1245136186770428,0.2396694214876033,0.195357833655706,0.19945848375451264,0.1,0.3876739562624254,0.13333333333333333,0.1764705882352941,0.39370078740157477,0.5396825396825397,0.22594142259414224,0.35152487961476725
0.3268765133171913,0.39215686274509803,0.36063508064516125,0.1810344827586207,0.15339233038348082,0.1525,0.12,0.024390243902439025,0.46428571428571425,0.23529411764705882,0.0,0.13725490196078433,0.19999999999999998,0.12840466926070038,0.09504132231404959,0.17408123791102514,0.1092057761732852,0.2,0.27833001988071565,0.4666666666666667,0.0,0.4448818897637795,0.4603174603174603,0.15481171548117154,0.41252006420545745
0.26392251815980633,0.0,0.07063452060931899,0.32471264367816094,0.18584070796460178,0.2625,0.12,0.2682926829268293,0.30158730158730157,0.29411764705882354,0.1590909090909091,0.20588235294117646,0.2357142857142857,0.16731517509727628,0.15289256198347106,0.21083172147001936,0.25631768953068595,0.1,0.2664015904572564,0.06666666666666667,0.0,0.14566929133858267,0.14285714285714285,0.17573221757322174,0.17014446227929375
0.3099273607748184,0.0,0.0838233646953405,0.16666666666666666,0.25073746312684364,0.1925,0.16,0.21951219512195122,0.34523809523809523,0.23529411764705882,0.18181818181818182,0.12745098039215685,0.3357142857142857,0.17509727626459143,0.19834710743801653,0.24177949709864605,0.22292418772563177,0.0,0.3280318091451292,0.0,0.0,0.21653543307086615,0.47619047619047616,0.22175732217573219,0.21669341894060995
0.3946731234866828,0.0,0.10968301971326165,0.3448275862068966,0.34513274336283184,0.35,0.38,0.3902439024390244,0.3492063492063492,0.29411764705882354,0.36363636363636365,0.30392156862745096,0.3,0.20233463035019456,0.1322314049586777,0.49129593810444877,0.44223826714801445,0.0,0.39960238568588463,0.0,0.0,0.12992125984251968,0.2857142857142857,0.33472803347280333,0.17335473515248798
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3268765133171913,0.0,0.0811211917562724,0.15229885057471265,0.36578171091445427,0.225,0.24,0.29268292682926833,0.2857142857142857,0.1764705882352941,0.18181818181818182,0.14705882352941177,0.2642857142857143,0.36964980544747084,0.14462809917355374,0.20502901353965183,0.1732851985559567,0.0,0.41153081510934386,0.0,0.11764705882352941,0.2559055118110236,0.20634920634920634,0.3723849372384937,0.24398073836276085
0.12106537530266344,0.0,0.036682347670250894,0.07758620689655173,0.09144542772861357,0.085,0.12,0.0,0.14285714285714285,0.029411764705882353,0.045454545454545456,0.049019607843137254,0.17142857142857143,0.058365758754863814,0.08264462809917356,0.09864603481624758,0.08393501805054152,0.1,0.12425447316103379,0.06666666666666667,0.11764705882352941,0.14173228346456693,0.1746031746031746,0.06694560669456066,0.11556982343499198
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038684719535783366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002421307506053269,0.0,0.00012600806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.007142857142857143,0.0038910505836575876,0.0,0.0019342359767891683,0.0,0.0,0.001988071570576541,0.0,0.0,0.003937007874015748,0.0,0.0,0.004815409309791332
0.16464891041162227,0.21568627450980393,0.06391409050179211,0.14080459770114942,0.0855457227138643,0.115,0.14,0.0975609756097561,0.15873015873015872,0.20588235294117646,0.13636363636363635,0.0392156862745098,0.12857142857142856,0.042801556420233464,0.09504132231404959,0.1450676982591876,0.11010830324909748,0.2,0.209741550695825,0.2,0.058823529411764705,0.1377952755905512,0.12698412698412698,0.06694560669456066,0.1476725521669342
0.0,0.0,2.8001792114695334e-05,0.0028735632183908046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019342359767891683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016051364365971107
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.005802707930367505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31719128329297824,0.0,0.07925907258064516,0.12068965517241378,0.528023598820059,0.1125,0.12,0.0975609756097561,0.2738095238095238,0.08823529411764705,0.20454545454545456,0.0392156862745098,0.3357142857142857,0.31906614785992216,0.3347107438016529,0.28820116054158607,0.11101083032490976,0.0,0.4214711729622266,0.0,0.0,0.2047244094488189,0.6031746031746031,0.5397489539748953,0.2937399678972713
0.31719128329297824,0.0196078431372549,0.07158658154121864,0.27586206896551724,0.27728613569321536,0.27,0.3,0.3170731707317073,0.2579365079365079,0.23529411764705882,0.20454545454545456,0.28431372549019607,0.29285714285714287,0.35797665369649806,0.17355371900826447,0.3172147001934236,0.24909747292418774,0.0,0.4005964214711729,0.0,0.058823529411764705,0.15748031496062992,0.1111111111111111,0.25941422594142255,0.21187800963081863
0.3123486682808717,0.0392156862745098,0.08484543010752688,0.27873563218390807,0.2359882005899705,0.245,0.2,0.41463414634146345,0.23412698412698413,0.23529411764705882,0.34090909090909094,0.19607843137254902,0.19999999999999998,0.15953307392996108,0.16942148760330578,0.2514506769825919,0.2220216606498195,0.0,0.37872763419483096,0.06666666666666667,0.058823529411764705,0.21653543307086615,0.30158730158730157,0.24686192468619245,0.1637239165329053
0.38256658595641646,0.11764705882352941,0.12096774193548386,0.28735632183908044,0.2861356932153392,0.315,0.26,0.34146341463414637,0.30158730158730157,0.23529411764705882,0.11363636363636365,0.22549019607843138,0.2857142857142857,0.27626459143968873,0.21074380165289258,0.2727272727272727,0.2518050541516246,0.1,0.3588469184890656,0.13333333333333333,0.058823529411764705,0.2755905511811024,0.3333333333333333,0.2635983263598326,0.2504012841091493
0.3559322033898305,0.0,0.08659554211469533,0.3390804597701149,0.30383480825958703,0.395,0.3,0.3170731707317073,0.3492063492063492,0.5,0.38636363636363635,0.3529411764705882,0.3357142857142857,0.19066147859922178,0.24793388429752067,0.31334622823984526,0.40252707581227437,0.0,0.39960238568588463,0.0,0.058823529411764705,0.14566929133858267,0.19047619047619047,0.26778242677824265,0.1781701444622793
0.19128329297820823,0.0,0.053847446236559134,0.05747126436781609,0.23303834808259588,0.065,0.08,0.04878048780487805,0.19444444444444442,0.08823529411764705,0.09090909090909091,0.029411764705882353,0.16428571428571428,0.0933852140077821,0.2231404958677686,0.1276595744680851,0.04783393501805054,0.0,0.23757455268389657,0.0,0.0,0.11417322834645668,0.15873015873015872,0.2510460251046025,0.1316211878009631
0.4600484261501211,0.27450980392156865,0.20760528673835127,0.29310344827586204,0.33628318584070793,0.34750000000000003,0.38,0.29268292682926833,0.41666666666666663,0.2647058823529412,0.18181818181818182,0.21568627450980393,0.39999999999999997,0.30739299610894943,0.2603305785123967,0.3152804642166344,0.3348375451263538,0.0,0.48608349900596415,0.13333333333333333,0.0,0.25196850393700787,0.3968253968253968,0.3221757322175732,0.27608346709470305
0.28571428571428575,0.0,0.09351198476702509,0.14367816091954022,0.2654867256637168,0.1575,0.18,0.12195121951219512,0.2222222222222222,0.20588235294117646,0.25,0.13725490196078433,0.22142857142857142,0.26459143968871596,0.1652892561983471,0.2765957446808511,0.17148014440433212,0.0,0.32007952286282304,0.0,0.0,0.12598425196850394,0.2698412698412698,0.25941422594142255,0.17174959871589085
0.002421307506053269,0.0,0.0006440412186379928,0.0,0.0029498525073746312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004132231404958678,0.0,0.0,0.0,0.0009940357852882703,0.0,0.058823529411764705,0.003937007874015748,0.0,0.0,0.006420545746388442
0.002421307506053269,0.0,5.600358422939068e-05,0.0,0.0,0.0,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016051364365971107
0.3753026634382567,0.0196078431372549,0.11790154569892473,0.2442528735632184,0.359882005899705,0.255,0.14,0.1951219512195122,0.3412698412698413,0.2647058823529412,0.18181818181818182,0.14705882352941177,0.24285714285714285,0.17120622568093385,0.2190082644628099,0.30174081237911027,0.2842960288808664,0.1,0.4005964214711729,0.06666666666666667,0.11764705882352941,0.07874015748031496,0.23809523809523808,0.3640167364016736,0.24719101123595508
0.6343825665859565,0.0,0.1563340053763441,0.5258620689655172,0.6253687315634218,0.55,0.3,0.3170731707317073,0.5595238095238095,0.5294117647058824,0.5454545454545454,0.38235294117647056,0.45714285714285713,0.35019455252918286,0.4793388429752066,0.46034816247582205,0.5604693140794224,0.0,0.6640159045725645,0.0,0.0,0.30708661417322836,0.4444444444444444,0.6778242677824268,0.3258426966292135
0.5641646489104116,0.0392156862745098,0.10461469534050179,0.3936781609195402,0.43952802359882004,0.4525,0.64,0.24390243902439024,0.5912698412698413,0.23529411764705882,0.5227272727272727,0.2549019607843137,0.3142857142857143,0.23735408560311283,0.2396694214876033,0.3771760154738878,0.43501805054151627,0.0,0.5825049701789264,0.0,0.29411764705882354,0.20866141732283464,0.2857142857142857,0.41004184100418406,0.27768860353130015
0.41646489104116224,0.11764705882352941,0.1271141353046595,0.3333333333333333,0.22123893805309736,0.37,0.26,0.3902439024390244,0.373015873015873,0.23529411764705882,0.25,0.3137254901960784,0.3,0.1556420233463035,0.2768595041322314,0.3172147001934236,0.37274368231046934,0.1,0.45526838966202776,0.13333333333333333,0.058823529411764705,0.38188976377952755,0.42857142857142855,0.1924686192468619,0.28731942215088285
0.6464891041162228,0.23529411764705882,0.3331233198924731,0.36494252873563215,0.5811209439528023,0.3525,0.32,0.1951219512195122,0.8214285714285714,0.4117647058823529,0.18181818181818182,0.3137254901960784,0.29285714285714287,0.4046692607003891,0.2768595041322314,0.3056092843326886,0.27256317689530685,0.1,0.5646123260437376,0.4,0.11764705882352941,1.0,0.6507936507936507,0.47698744769874474,1.0
0.5569007263922519,0.0,0.12540602598566308,0.47413793103448276,0.48672566371681414,0.47000000000000003,0.28,0.43902439024390244,0.41666666666666663,0.3235294117647059,0.29545454545454547,0.39215686274509803,0.44285714285714284,0.31906614785992216,0.2892561983471075,0.4835589941972921,0.47472924187725635,0.0,0.5874751491053678,0.0,0.0,0.2440944881889764,0.3492063492063492,0.4937238493723849,0.2359550561797753
0.20581113801452786,0.0,0.05507952508960573,0.21839080459770116,0.23893805309734512,0.2025,0.16,0.12195121951219512,0.1984126984126984,0.20588235294117646,0.09090909090909091,0.13725490196078433,0.2571428571428571,0.29961089494163423,0.16942148760330578,0.26305609284332687,0.17148014440433212,0.0,0.3031809145129224,0.0,0.0,0.20078740157480315,0.2222222222222222,0.22594142259414224,0.18138041733547353
0.34624697336561744,0.0,0.08970374103942652,0.2614942528735632,0.35103244837758113,0.2375,0.3,0.12195121951219512,0.2698412698412698,0.3235294117647059,0.29545454545454547,0.14705882352941177,0.20714285714285713,0.14007782101167315,0.17355371900826447,0.17988394584139264,0.19494584837545126,0.0,0.3339960238568588,0.06666666666666667,0.058823529411764705,0.13385826771653542,0.07936507936507936,0.33472803347280333,0.20385232744783308
0.4067796610169492,0.0196078431372549,0.09746023745519714,0.34195402298850575,0.30678466076696165,0.34,0.36,0.3170731707317073,0.373015873015873,0.3235294117647059,0.5227272727272727,0.22549019607843138,0.37142857142857144,0.19455252918287938,0.2190082644628099,0.35203094777562866,0.36462093862815886,0.1,0.48310139165009935,0.06666666666666667,0.0,0.25984251968503935,0.5238095238095237,0.23430962343096232,0.23434991974317818
0.37046004842615016,0.27450980392156865,0.16260640681003585,0.28160919540229884,0.25958702064896755,0.3125,0.18,0.12195121951219512,0.30158730158730157,0.3529411764705882,0.29545454545454547,0.13725490196078433,0.2857142857142857,0.19066147859922178,0.19421487603305787,0.29206963249516443,0.3592057761732852,0.2,0.34194831013916493,0.2,0.0,0.16141732283464566,0.1746031746031746,0.23430962343096232,0.20545746388443017
0.3099273607748184,0.11764705882352941,0.11512936827956989,0.29885057471264365,0.20648967551622419,0.2875,0.34,0.36585365853658536,0.2222222222222222,0.3235294117647059,0.25,0.24509803921568626,0.3357142857142857,0.13229571984435798,0.23553719008264462,0.2804642166344294,0.3140794223826715,0.0,0.3479125248508946,0.06666666666666667,0.058823529411764705,0.22834645669291337,0.4444444444444444,0.1631799163179916,0.17977528089887643
0.004842615012106538,0.0,0.00679043458781362,0.0028735632183908046,0.0,0.0025,0.02,0.0,0.011904761904761904,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0027075812274368234,0.0,0.015904572564612324,0.0,0.0,0.0,0.0,0.0,0.006420545746388442
