i,cfile,argc,arrays,bitfields,comma_operators,compound_assignment,consts,divs,embedded_assigns,pre_incr_operator,pre_decr_operator,post_incr_operator,post_decr_operator,unary_plus_operator,jumps,longlong,int8,uint8,float,main,math64,inline_function,muls,safe_math,packed_struct,paranoid,pointers,structs,unions,volatiles,volatile_pointers,const_pointers,global_variables,builtins
2286,8952.c,1,83,5,3908,81,38,0,188,7,12,0,9,2,28,35,27,17,28,1,62,10,0,193,3,36,188,1,0,46,17,10,77,14
2287,8111.c,1,1,1,5,3,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0
2288,629.c,0,91,0,3353,37,64,0,68,6,3,62,2,3,5,21,31,12,46,1,62,8,0,116,0,20,271,0,0,0,0,42,74,15
2289,7729.c,1,0,0,147,24,28,8,48,4,6,2,3,0,5,31,0,11,35,1,64,12,1,0,0,19,767,0,0,0,0,15,1,13
2290,5888.c,0,1,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0
2291,13.c,0,0,0,128,25,0,0,69,0,0,0,0,0,8,4,0,0,99,1,0,12,0,0,0,0,159,0,0,0,0,0,1,11
2292,8917.c,1,0,0,381,31,44,0,66,5,4,4,9,2,5,30,45,48,17,1,48,10,0,102,0,41,569,0,1,24,8,34,77,15
2293,8154.c,1,115,0,7234,46,110,0,53,8,6,54,2,0,5,0,50,43,61,1,0,10,0,110,3,7,326,1,0,71,29,78,172,1
2294,2949.c,0,0,0,513,0,0,0,72,0,0,0,0,0,6,0,0,0,0,1,1,0,0,489,0,0,0,0,0,0,0,0,1,0
2295,8585.c,0,43,0,32146,32,0,0,129,3,0,0,4,20,19,0,0,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,21,0
2296,1239.c,0,0,0,148,22,0,0,61,0,0,0,0,0,7,2,0,0,0,1,1,0,12,0,0,0,204,0,0,0,0,0,1,10
2297,6729.c,0,0,0,155,10,0,0,42,0,0,0,0,0,6,4,0,6,0,1,1,0,0,0,0,0,168,0,0,0,0,0,1,11
2298,9952.c,1,0,1,554,9,47,0,35,1,0,0,0,0,6,1,0,0,0,1,1,6,0,0,0,0,123,2,0,9,5,26,39,6
2299,9111.c,1,53,0,3146,9,53,0,78,4,1,20,3,9,7,13,12,8,40,1,42,12,0,197,0,29,195,0,0,0,0,19,1,1
2300,3949.c,1,4,0,333,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,9,0,0,0,0,0,2,0
2301,9585.c,1,54,1,2766,88,21,0,107,12,11,55,8,20,12,31,18,19,23,1,115,12,0,501,3,0,1,1,1,0,0,0,51,0
2302,9917.c,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2303,4888.c,0,163,1,7874,94,89,0,109,0,0,81,12,0,11,0,64,0,0,1,1,12,34,0,0,40,404,1,4,111,33,52,224,1
2304,9154.c,0,50,0,3048,27,0,0,213,0,0,0,0,40,31,0,29,29,0,1,0,8,0,946,0,0,0,0,0,0,0,0,1,0
2305,6340.c,0,69,0,3130,41,0,0,285,0,0,0,0,46,32,0,34,34,0,1,0,14,0,1206,0,0,0,0,0,0,0,0,1,0
2306,3526.c,0,78,0,4503,60,0,0,322,0,0,0,0,54,46,0,40,50,0,1,0,12,0,1439,0,0,0,0,0,0,0,0,1,0
2307,4875.c,0,0,0,46,24,0,0,167,0,0,6,3,0,9,0,0,0,0,1,1,0,190,0,0,0,0,0,0,0,0,0,1,0
2308,1650.c,0,79,0,3691,49,0,0,306,0,0,0,0,54,49,0,41,46,0,1,0,6,0,1274,0,0,0,0,0,0,0,0,1,0
2309,4036.c,0,0,0,330,28,0,0,92,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,0
2310,9578.c,0,81,0,3071,47,60,0,60,0,0,48,3,0,6,0,64,0,0,1,1,6,21,0,0,23,243,1,0,62,16,34,137,1
2311,1281.c,1,0,0,1246,69,26,0,184,21,7,12,8,43,22,0,49,29,0,1,0,12,0,1106,0,0,1,0,1,25,0,0,61,0
2312,6791.c,1,0,0,107,6,13,5,19,1,4,1,3,0,1,19,0,7,27,1,42,10,1,0,0,7,1021,0,0,0,0,9,1,9
2313,4830.c,0,0,0,253,78,0,0,85,0,0,17,0,0,13,43,0,0,18,1,118,0,1,0,0,0,0,0,0,0,0,0,1,16
2314,3563.c,1,52,1,2700,116,8,0,130,11,9,43,8,17,18,6,26,25,21,1,1,12,0,326,0,0,1,0,1,4,0,0,29,18
2315,6305.c,0,0,0,532,46,0,0,143,0,0,0,0,0,15,6,0,0,0,1,1,0,0,0,0,0,206,0,0,0,0,0,1,17
2316,4073.c,0,0,0,406,0,0,0,63,0,0,0,0,0,4,0,0,0,0,1,1,0,0,370,0,0,0,0,0,0,0,0,1,0
2317,1615.c,0,0,0,202,17,0,0,50,0,0,0,0,0,5,3,0,0,0,1,1,0,0,0,0,0,123,0,0,0,0,0,1,13
2318,691.c,0,113,0,4426,118,0,0,444,0,0,0,0,0,48,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,1,0
2319,8578.c,0,0,0,49,73,101,0,82,0,0,12,13,0,6,0,0,0,0,1,1,0,2,0,0,0,1158,0,0,0,0,75,1,0
2320,7791.c,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0
2321,5875.c,1,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0
2322,2526.c,1,159,0,6925,97,95,0,136,18,10,74,6,18,18,0,65,90,106,1,0,12,0,276,0,45,395,1,0,67,16,65,163,1
2323,7340.c,1,5,0,585,0,1,0,9,0,0,0,0,0,0,1,0,0,2,1,4,2,0,0,0,0,6,0,0,1,0,0,9,0
2324,240.c,1,210,0,10101,117,124,0,216,29,16,116,15,9,39,57,51,55,109,1,171,16,0,283,0,71,598,0,0,95,29,84,178,17
2325,5036.c,1,203,0,10754,402,58,0,428,45,31,178,35,78,98,0,74,70,0,1,1,0,0,2391,0,0,1,0,1,39,0,0,107,0
2326,7305.c,1,0,3,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,2,0
2327,2563.c,0,0,0,236,17,0,0,80,0,0,0,0,0,9,34,10,18,0,1,109,0,0,0,0,0,116,0,0,0,0,0,1,0
2328,5830.c,1,81,0,3621,22,41,0,39,6,4,36,7,3,14,20,20,20,35,1,56,16,0,86,0,10,190,0,0,0,0,18,1,1
2329,5073.c,1,0,1,504,29,46,0,84,10,6,10,10,16,16,32,24,10,34,1,74,0,0,286,0,0,2223,0,1,58,10,28,88,0
2330,205.c,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2331,7428.c,0,60,0,3355,175,0,0,202,0,0,0,0,0,24,0,55,0,0,1,1,0,0,876,0,0,0,0,0,0,0,0,44,0
2332,528.c,0,68,0,3500,57,60,0,157,2,6,23,2,7,46,0,0,27,92,1,0,0,0,289,0,17,176,0,0,0,0,34,33,1
2333,8210.c,1,0,6,478,18,26,0,50,2,0,0,0,0,10,1,0,0,0,1,1,16,0,0,0,0,172,2,1,16,13,19,58,6
2334,8684.c,1,124,1,7438,46,88,0,180,7,10,0,6,9,17,35,28,18,72,1,68,10,0,219,3,34,222,1,0,83,25,59,155,15
2335,8255.c,1,132,0,6864,85,57,0,135,13,12,49,4,11,22,33,53,49,43,1,106,12,0,157,0,40,431,0,0,0,0,35,1,14
2336,9210.c,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0
2337,6428.c,0,203,0,9302,151,110,0,220,23,15,99,17,12,61,6,0,0,158,1,0,0,0,303,0,0,386,0,0,0,0,72,1,16
2338,1138.c,1,160,2,5131,137,66,25,158,19,17,90,9,8,28,33,22,66,54,1,151,10,0,0,0,0,476,1,1,52,14,34,122,15
2339,9255.c,0,81,0,3404,32,0,0,219,8,2,0,3,33,33,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,40,0
2340,9684.c,1,0,0,93,3,17,0,13,0,0,0,0,0,1,2,0,0,0,1,3,12,0,0,0,0,33,0,0,5,4,3,10,8
2341,9500.c,1,0,5,208,0,34,0,46,2,0,0,2,0,6,0,5,2,0,1,1,14,0,115,3,28,153,2,0,0,0,17,1,1
2342,1628.c,1,0,0,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,3,0
2343,9992.c,1,123,0,7982,69,0,0,499,14,6,0,0,112,59,0,61,52,51,1,0,0,0,2600,0,0,1,0,0,0,0,0,33,0
2344,6338.c,0,0,0,58,32,0,0,172,0,0,0,0,0,16,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0
2345,3989.c,1,157,0,6731,113,47,0,149,12,12,94,6,12,41,36,57,62,74,1,112,10,0,269,0,0,387,1,0,44,19,30,135,17
2346,9545.c,0,0,12,416,56,30,0,55,0,0,0,2,0,7,3,0,0,0,1,1,12,0,0,0,0,542,4,0,0,0,19,1,9
2347,9194.c,1,98,0,6026,165,15,0,188,15,11,88,18,21,54,6,0,0,38,1,1,10,0,454,3,0,1,1,0,60,0,0,128,18
2348,4848.c,0,149,0,7495,85,0,0,540,0,0,0,0,80,53,0,81,0,0,1,1,0,0,2166,0,0,0,0,0,0,0,0,50,0
2349,238.c,1,118,1,5464,104,69,0,192,6,10,0,0,13,26,15,18,27,41,1,116,10,0,162,3,0,283,1,2,47,4,39,120,12
2350,8992.c,0,0,0,112,19,0,0,68,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,108,0,0,0,0,0,1,0
2351,96.c,0,201,0,6921,77,199,0,187,18,9,78,10,15,35,45,36,8,73,1,136,12,0,262,0,87,617,0,0,0,0,96,1,18
2352,7338.c,1,246,14,10262,124,182,0,248,16,14,116,18,23,69,0,34,35,136,1,0,10,0,531,6,49,627,2,0,0,0,80,1,1
2353,8500.c,0,83,0,4711,259,0,0,299,0,0,0,0,0,41,0,75,0,0,1,1,0,0,1421,0,0,0,0,0,0,0,0,41,0
2354,8194.c,1,0,0,355,29,51,5,44,8,5,9,10,0,11,48,0,0,35,1,87,0,13,0,0,0,708,1,0,0,0,32,113,11
2355,5848.c,1,42,0,2785,25,26,0,48,2,1,30,6,4,7,24,7,10,21,1,39,8,0,87,0,8,86,0,0,0,0,9,1,12
2356,2989.c,0,0,0,412,144,0,61,151,0,0,26,0,0,12,74,0,0,25,1,223,0,92,0,0,0,0,0,0,0,0,0,1,18
2357,8545.c,1,1,0,23,2,2,0,2,0,1,1,0,0,0,0,0,0,5,1,0,2,0,0,0,0,11,0,0,1,0,0,9,0
2358,7081.c,1,110,0,7446,75,0,0,433,9,7,65,0,98,57,0,72,55,0,1,1,0,0,2363,0,0,1,0,0,0,0,0,35,0
2359,181.c,0,0,0,40,21,0,0,77,0,0,0,1,0,4,0,0,0,0,1,1,0,71,0,0,0,0,0,0,0,0,0,1,0
2360,8268.c,1,194,0,6264,115,159,0,154,18,8,82,16,7,21,49,62,83,71,1,143,14,0,349,0,43,552,0,0,0,0,112,1,1
2361,550.c,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0
2362,5726.c,1,67,1,2863,18,72,0,107,9,2,27,0,10,25,25,18,14,53,1,63,12,0,201,3,38,189,1,0,0,0,48,1,1
2363,7450.c,1,146,0,7355,243,25,0,286,31,14,93,22,23,68,6,53,46,43,1,1,6,0,699,3,0,1,1,1,12,0,0,58,18
2364,2236.c,1,68,9,2958,97,26,0,167,9,6,47,13,29,40,0,32,31,35,1,0,12,0,830,3,0,1,3,1,0,0,0,51,0
2365,987.c,0,134,0,6491,373,0,0,372,0,39,111,0,34,44,83,0,0,58,1,387,0,197,0,0,0,0,0,0,18,0,0,78,18
2366,7887.c,1,0,3,591,36,80,0,85,9,9,12,9,14,17,32,58,14,24,1,74,0,0,285,0,0,1137,1,3,26,19,59,87,0
2367,5763.c,0,0,0,412,0,0,0,62,0,0,0,0,0,5,0,0,0,0,1,1,0,0,377,0,0,0,0,0,0,0,0,1,0
2368,515.c,1,45,0,3714,26,0,0,189,8,3,27,0,33,36,0,38,26,0,1,1,0,0,1076,0,0,1,0,0,0,0,0,18,0
2369,2273.c,1,5,0,101,4,1,0,3,0,0,5,0,0,1,0,1,1,1,1,2,0,0,0,0,0,4,0,0,3,0,0,9,0
2370,7415.c,0,1,0,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0
2371,4726.c,1,0,0,284,39,86,0,136,2,0,0,0,0,21,8,0,0,0,1,11,4,0,0,0,0,345,0,0,20,12,48,64,17
2372,1140.c,1,130,0,4292,51,77,0,109,16,10,73,2,4,16,32,33,34,38,1,144,16,0,220,0,40,378,0,0,0,0,45,1,1
2373,1903.c,1,0,1,123,14,0,0,62,0,0,0,0,0,8,0,0,18,0,1,1,0,1,0,0,0,1,1,1,8,0,0,32,0
2374,3236.c,1,0,1,209,33,47,10,54,14,9,6,8,0,11,25,0,0,20,1,71,0,7,0,0,0,593,0,2,0,0,29,60,12
2375,6450.c,0,0,16,684,80,0,22,75,15,0,8,0,0,16,4,0,0,0,1,1,0,0,0,0,0,1131,4,0,0,0,0,42,13
2376,6081.c,0,0,0,40,5,0,0,44,0,0,2,1,0,6,0,0,0,0,1,1,0,42,0,0,0,0,0,0,0,0,0,1,0
2377,1591.c,1,136,0,4696,168,34,0,287,18,18,79,13,62,57,0,0,0,57,1,1,8,1,0,0,0,1,0,1,0,0,0,1,0
2378,9268.c,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2379,1105.c,0,0,0,167,14,0,0,49,0,0,0,0,0,6,5,0,0,0,1,5,0,15,0,0,0,175,0,0,0,0,0,1,10
2380,4763.c,1,0,1,585,61,103,0,155,10,9,16,14,12,21,37,57,38,61,1,101,12,0,231,3,106,1604,1,0,88,28,65,156,19
2381,6415.c,1,2,0,20,1,3,0,2,1,0,1,0,0,0,0,0,0,0,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0
2382,3273.c,0,97,0,4218,76,0,0,281,0,0,0,0,0,24,6,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,1,18
2383,1946.c,1,70,0,1910,54,115,0,208,5,1,0,1,11,25,0,14,20,0,1,1,12,0,321,0,71,251,1,0,0,0,97,29,1
2384,6887.c,0,0,0,651,0,0,0,114,0,0,0,0,0,7,0,0,0,0,1,1,0,0,628,0,0,0,0,0,0,0,0,1,0
2385,6039.c,0,66,0,2327,49,0,0,231,8,3,0,0,35,22,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,29,0
2386,1529.c,0,0,0,112,24,0,0,75,0,0,0,0,0,6,5,0,0,0,1,1,0,45,0,0,0,0,0,0,0,0,0,1,17
2387,9601.c,1,91,0,5291,155,19,0,172,17,12,79,8,15,49,6,42,37,33,1,1,6,0,509,0,0,1,0,0,0,0,0,53,17
2388,9295.c,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2389,9644.c,0,82,0,3742,57,35,0,65,3,9,38,6,1,15,5,0,0,79,1,0,0,0,54,0,0,175,0,0,0,0,21,1,13
2390,8601.c,0,0,7,563,31,0,0,84,0,0,0,0,0,10,6,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,15,16
2391,7039.c,1,262,12,18006,470,56,0,527,43,43,187,42,94,112,102,70,64,95,1,414,12,0,2490,12,0,1,6,0,0,0,0,121,0
2392,139.c,0,0,0,174,20,0,0,89,0,0,0,0,0,4,6,0,0,0,1,3,0,41,0,0,0,0,0,0,0,0,0,1,16
2393,8644.c,1,138,0,7384,69,92,0,108,11,7,54,13,7,14,39,62,52,33,1,115,10,0,262,0,37,333,0,0,0,0,61,1,1
2394,8295.c,1,78,0,2286,43,25,17,94,8,6,0,5,5,4,30,20,15,30,1,87,6,14,0,0,0,161,0,1,17,3,12,68,14
2395,7751.c,1,61,0,2947,55,0,0,241,6,2,35,0,49,29,0,33,38,0,1,1,0,0,1272,0,0,1,0,0,0,0,0,27,0
2396,2137.c,1,0,5,272,31,49,11,47,6,4,11,3,0,7,5,0,0,21,1,8,0,7,0,0,0,595,1,3,0,0,28,63,12
2397,5427.c,1,90,1,5492,71,0,0,346,5,5,0,0,35,77,55,27,37,28,1,179,16,0,1031,0,0,1,0,3,16,0,0,47,18
2398,2974.c,1,0,11,885,7,0,0,39,0,0,0,0,0,3,0,12,16,0,1,1,6,0,0,3,0,1,2,1,12,0,0,44,0
2399,651.c,1,0,0,245,25,38,0,39,8,8,6,8,9,11,26,11,9,35,1,41,0,0,133,0,0,1108,0,0,30,4,22,55,0
2400,8169.c,1,148,0,7369,94,86,25,139,16,7,73,12,11,22,33,61,50,79,1,104,12,38,0,0,33,375,0,0,33,16,61,126,18
2401,280.c,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2402,7380.c,0,125,0,4594,63,0,36,206,0,0,0,0,0,25,8,0,0,94,1,10,0,0,0,0,0,357,0,0,0,0,0,1,16
2403,2172.c,0,0,0,49,38,0,0,141,0,0,0,0,0,14,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2404,7714.c,1,67,0,5040,47,0,0,296,2,5,0,0,57,32,0,47,38,42,1,0,0,0,1559,0,0,1,0,0,0,0,0,40,0
2405,614.c,1,91,0,4710,208,17,0,214,17,24,67,21,42,47,0,49,51,0,1,1,0,0,1081,0,0,1,0,0,24,0,0,56,0
2406,2931.c,1,2,3,14,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,1,0
2407,5462.c,1,61,0,2465,48,40,0,101,7,7,23,10,9,27,0,15,17,47,1,0,12,0,180,0,18,125,0,0,0,0,20,1,1
2408,9169.c,0,87,0,4460,87,0,0,327,0,0,0,0,0,28,6,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,1,18
2409,1690.c,1,77,0,3966,121,13,0,152,21,13,65,14,12,40,6,0,0,44,1,1,4,0,457,0,0,1,0,0,19,0,0,50,18
2410,6380.c,1,104,0,4643,193,25,0,231,23,22,76,14,26,39,6,0,0,53,1,1,10,0,608,0,0,1,0,0,7,0,0,55,18
2411,3137.c,0,0,0,111,25,0,0,74,0,0,0,0,0,8,6,0,0,0,1,1,0,33,0,0,0,0,0,0,0,0,0,1,17
2412,6751.c,0,0,0,77,16,0,0,108,0,0,4,2,0,7,0,0,0,0,1,1,0,97,0,0,0,0,0,0,0,0,0,1,0
2413,3974.c,1,0,0,357,39,68,0,114,0,0,13,0,0,12,47,20,20,74,1,79,16,0,267,0,54,1328,0,0,0,0,41,1,17
2414,4427.c,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2415,1241.c,0,33,1,793,16,46,0,44,0,0,24,0,0,7,0,23,0,0,1,1,10,8,0,0,31,130,1,2,0,0,29,41,1
2416,6714.c,0,0,0,67,31,0,0,88,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,189,0,0,0,0,0,1,0
2417,3172.c,1,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,2,0
2418,1204.c,1,1,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0
2419,4462.c,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2420,3931.c,0,46,0,2072,16,28,0,14,0,0,33,2,0,4,1,0,5,0,1,1,10,4,0,0,2,140,0,3,35,7,13,74,6
2421,2742.c,0,0,0,73,52,0,0,259,0,0,0,0,0,17,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0
2422,7124.c,0,1,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2423,867.c,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0
2424,7967.c,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2425,5252.c,1,0,0,361,15,0,0,90,0,0,0,0,0,9,0,24,25,0,1,1,6,1,0,0,0,1,0,0,4,0,0,28,0
2426,5683.c,0,0,0,429,41,0,0,156,0,0,0,0,0,22,6,0,0,0,1,1,0,95,0,0,0,0,0,0,0,0,0,1,18
2427,2393.c,1,0,0,387,19,49,0,55,3,3,4,6,5,8,22,14,14,59,1,46,0,0,212,0,0,799,0,0,30,6,21,54,0
2428,822.c,0,0,4,483,63,0,22,68,7,0,7,0,0,4,5,0,0,0,1,7,0,1,0,0,0,1073,2,0,0,0,0,52,14
2429,7161.c,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2430,2707.c,1,0,3,2057,30,0,0,114,0,0,0,0,0,8,0,0,35,0,1,1,0,0,0,3,0,1,1,2,41,0,0,94,0
2431,5217.c,1,130,9,6898,74,69,9,84,9,9,88,8,3,17,29,54,34,45,1,84,8,21,0,6,0,301,3,1,104,24,34,213,8
2432,8388.c,1,119,0,6426,221,20,0,264,28,15,89,16,24,58,6,46,44,56,1,1,10,0,674,0,0,1,0,0,10,0,0,60,18
2433,7922.c,0,0,0,532,29,0,0,151,0,0,0,0,0,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0
2434,8759.c,0,87,0,4279,238,0,0,225,0,20,57,0,21,21,71,0,0,37,1,227,0,117,0,0,0,0,0,0,14,0,0,51,18
2435,4683.c,1,0,2,20,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,3,0,0,0,0,2,0
2436,3393.c,1,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2437,6124.c,1,170,0,6159,63,96,0,116,12,7,76,5,12,21,39,56,61,44,1,152,12,0,273,0,29,407,0,5,0,0,45,1,1
2438,3742.c,0,133,0,6185,156,0,0,309,0,18,69,16,55,78,60,33,53,31,1,275,0,0,1743,0,0,0,0,0,0,0,0,1,0
2439,1434.c,1,199,0,7410,99,182,0,152,10,8,95,11,12,22,55,64,72,66,1,179,4,0,405,0,46,559,0,1,0,0,146,1,1
2440,4252.c,1,91,4,3533,27,95,0,192,7,1,38,3,12,41,22,13,21,80,1,78,4,0,389,3,80,316,2,0,0,0,55,1,1
2441,6967.c,1,86,3,3633,34,105,0,147,11,1,39,2,15,33,18,12,16,79,1,65,8,0,312,3,36,317,2,0,0,0,69,1,1
2442,9759.c,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0
2443,3707.c,1,232,0,7811,102,128,0,168,17,12,100,12,13,25,67,56,66,68,1,169,14,0,219,0,51,524,0,0,0,0,43,1,15
2444,6161.c,1,85,4,4391,147,29,0,293,24,11,58,12,54,47,0,44,44,48,1,0,10,0,1365,0,0,1,3,0,0,0,0,74,0
2445,9388.c,0,0,0,309,39,0,0,103,0,0,0,0,0,13,44,0,0,0,1,99,0,0,0,0,0,160,0,0,0,0,0,1,17
2446,6922.c,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
2447,4217.c,1,94,0,4496,102,32,0,168,0,0,0,19,0,15,6,90,25,0,1,5,12,17,0,0,51,253,1,1,45,12,22,77,16
2448,1471.c,1,2,1,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,1,1,0,0,0,0,1,0
2449,3869.c,1,89,0,2712,74,33,0,155,7,7,48,11,29,27,0,0,0,48,1,1,10,1,0,0,0,1,0,1,0,0,0,1,0
2450,9074.c,0,1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2451,9837.c,0,0,0,120,21,0,0,86,0,0,0,0,0,4,6,0,0,0,1,1,0,50,0,0,0,0,0,0,0,0,0,1,18
2452,6609.c,1,0,0,54,22,0,0,81,0,0,0,0,0,8,0,0,27,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2453,1319.c,1,29,0,2244,32,0,0,108,7,1,18,0,20,17,0,26,17,0,1,1,0,0,524,0,0,1,0,0,0,0,0,16,0
2454,9031.c,0,0,0,1105,0,0,0,193,0,0,0,0,0,25,0,0,0,0,1,1,0,0,1110,0,0,0,0,0,0,0,0,1,0
2455,9872.c,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,4,0
2456,8074.c,1,0,7,431,39,0,0,44,0,0,0,0,0,5,5,0,0,0,1,1,4,27,0,0,0,1,1,0,0,0,0,1,14
2457,8837.c,1,0,0,212,31,14,4,25,0,4,4,4,0,2,3,0,0,10,1,1,0,3,0,0,0,466,0,1,0,0,2,45,10
2458,2869.c,0,0,0,145,29,0,0,111,0,0,0,0,0,14,6,0,0,0,1,1,0,58,0,0,0,0,0,0,0,0,0,1,18
2459,8031.c,1,148,0,6751,137,79,32,154,18,12,82,14,8,35,34,48,52,114,1,140,14,38,0,0,0,384,0,0,36,7,43,103,17
2460,8872.c,0,0,0,54,43,0,0,179,0,0,0,0,0,24,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2461,7609.c,1,211,0,8783,122,169,0,204,17,14,72,15,17,34,52,63,83,89,1,240,10,0,528,0,60,598,0,0,0,0,116,1,1
2462,709.c,0,0,0,265,40,0,0,127,0,0,0,0,0,19,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16,18
2463,2092.c,1,169,0,7732,234,24,0,290,28,30,116,33,31,75,6,0,0,87,1,1,12,0,799,0,0,1,0,0,27,0,0,85,18
2464,5582.c,1,0,0,305,36,47,0,89,0,0,16,0,0,9,30,9,9,63,1,49,8,0,170,0,43,1935,0,0,0,0,34,1,18
2465,5153.c,1,0,0,376,171,0,0,150,0,0,0,0,0,12,6,42,0,0,1,1,2,74,0,0,0,1,0,1,0,0,0,1,18
2466,325.c,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0
2467,5910.c,0,0,0,95,22,0,0,92,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,181,0,0,0,0,0,1,0
2468,2443.c,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,5,0,0,0,0,0,1,0
2469,7225.c,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2470,2894.c,1,81,0,4194,161,20,0,191,15,10,75,12,22,46,6,36,34,38,1,1,10,0,548,0,0,1,0,1,18,0,0,70,18
