ts,vn,per,num
swarm,710,25.00,8
swarm,710,0.00,18
swarm,710,86.67,90
swarm,710,57.14,14
swarm,710,85.71,28
swarm,710,100.00,2
swarm,710,100.00,14
swarm,710,0.00,2
swarm,710,0.00,4
swarm,710,57.14,28
swarm,710,11.11,18
swarm,710,0.00,16
swarm,710,81.63,392
swarm,710,100.00,2
swarm,710,0.00,2
swarm,710,0.00,42
swarm,710,100.00,28
swarm,710,21.88,64
swarm,710,0.00,10
swarm,710,80.00,20
swarm,710,88.31,1300
swarm,710,0.00,14
swarm,710,100.00,6
swarm,710,100.00,4
swarm,710,71.43,14
swarm,710,100.00,12
swarm,710,0.00,2
swarm,710,58.41,1421
swarm,710,0.00,6
swarm,710,0.00,232
swarm,710,0.00,20
swarm,710,36.92,130
swarm,710,0.00,8
swarm,710,20.00,10
swarm,710,0.00,12
swarm,710,0.00,6
swarm,710,88.57,70
swarm,710,0.00,4
swarm,710,0.00,2
swarm,710,100.00,2
swarm,710,0.00,14
swarm,710,35.29,102
swarm,710,25.00,8
swarm,710,50.00,24
swarm,710,33.33,6
swarm,710,0.00,4
swarm,710,0.00,10
swarm,710,14.29,392
swarm,710,0.00,20
swarm,710,0.00,8
swarm,710,13.89,72
swarm,710,0.00,4
swarm,710,70.00,20
swarm,710,70.09,662
swarm,710,50.00,8
swarm,710,100.00,2
swarm,710,96.30,54
swarm,710,80.00,10
swarm,710,100.00,2
swarm,710,100.00,14
swarm,710,86.14,202
swarm,710,0.00,4
swarm,710,0.00,4
swarm,710,92.31,26
swarm,710,0.00,4
swarm,710,94.44,36
swarm,710,50.00,4
swarm,710,74.01,685
swarm,710,0.00,78
swarm,710,0.00,12
swarm,710,83.33,48
swarm,710,0.00,4
swarm,710,0.00,42
swarm,710,100.00,2
swarm,710,68.89,90
swarm,710,100.00,8
swarm,710,46.15,26
swarm,710,70.59,34
swarm,710,100.00,4
swarm,710,100.00,14
swarm,710,89.91,634
swarm,710,0.00,6
swarm,710,12.09,182
swarm,710,0.00,20
swarm,710,0.00,8
swarm,710,36.17,94
swarm,710,33.33,6
swarm,710,94.74,38
swarm,710,0.00,4
swarm,710,100.00,2
swarm,710,84.21,38
swarm,710,100.00,2
swarm,710,71.43,14
swarm,710,100.00,2
swarm,710,0.00,14
swarm,710,90.57,212
swarm,710,0.00,4
swarm,710,0.00,6
swarm,710,0.00,2
swarm,710,73.68,38
swarm,710,0.00,4
swarm,710,100.00,2
swarm,710,64.29,56
swarm,710,75.00,8
swarm,710,71.43,14
swarm,710,61.66,1231
swarm,710,0.00,14
swarm,710,100.00,8
swarm,710,3.03,66
swarm,710,0.00,8
swarm,710,67.31,104
swarm,710,0.00,4
swarm,710,100.00,2
swarm,710,67.92,106
swarm,710,25.00,8
swarm,710,75.00,24
swarm,710,0.00,2
swarm,710,0.00,2
swarm,710,43.99,1032
swarm,710,28.57,14
swarm,710,29.38,388
swarm,710,0.00,20
swarm,710,33.33,18
swarm,710,21.43,56
swarm,710,75.00,8
swarm,710,56.00,50
swarm,710,0.00,8
swarm,710,73.33,60
swarm,710,0.00,4
swarm,710,100.00,2
swarm,710,61.40,114
swarm,710,25.00,8
swarm,710,100.00,4
swarm,710,66.67,18
swarm,710,0.00,2
swarm,710,100.00,14
swarm,710,0.00,2
swarm,710,94.81,308
swarm,710,0.00,2
swarm,710,0.00,2
swarm,710,77.78,18
swarm,710,0.00,4
swarm,710,72.73,22
swarm,710,100.00,10
swarm,710,100.00,2
swarm,710,0.00,44
swarm,710,100.00,22
swarm,710,65.45,492
swarm,710,0.00,42
swarm,710,100.00,4
swarm,710,91.67,24
swarm,710,100.00,4
swarm,710,50.00,4
swarm,710,100.00,8
swarm,710,100.00,2
swarm,710,100.00,14
swarm,710,61.45,166
swarm,710,0.00,42
swarm,710,50.00,4
swarm,710,0.00,4
swarm,710,4.76,42
swarm,710,0.00,2
swarm,710,64.41,118
swarm,710,0.00,40
swarm,710,0.00,6
swarm,710,4.76,42
swarm,710,100.00,2
swarm,710,92.78,859
swarm,710,0.00,8
swarm,710,49.12,342
swarm,710,0.00,20
swarm,710,33.33,12
swarm,710,52.87,174
swarm,710,0.00,2
swarm,710,0.00,10
swarm,710,95.00,40
swarm,710,0.00,4
swarm,710,0.00,2
swarm,710,9.52,42
swarm,710,100.00,2
swarm,710,74.29,70
swarm,710,66.67,6
swarm,710,100.00,2
swarm,710,76.92,26
swarm,710,0.00,4
swarm,710,100.00,2
swarm,710,100.00,44
swarm,710,84.80,658
swarm,710,47.06,34
swarm,710,100.00,4
swarm,710,0.00,84
swarm,710,100.00,14
swarm,710,0.00,4
swarm,710,100.00,2
swarm,710,9.52,42
swarm,710,100.00,2
swarm,710,100.00,4
swarm,710,100.00,2
swarm,710,100.00,14
swarm,710,0.00,2
swarm,710,81.44,2624
swarm,710,100.00,2
swarm,710,0.00,12
swarm,710,64.18,564
swarm,710,0.00,20
swarm,710,60.00,20
swarm,710,59.06,298
swarm,710,0.00,38
swarm,710,100.00,4
swarm,710,0.00,8
swarm,710,85.71,28
swarm,710,0.00,12
swarm,710,0.00,42
swarm,710,100.00,2
swarm,710,100.00,20
swarm,710,0.00,4
swarm,710,100.00,8
swarm,710,32.26,62
swarm,710,25.00,8
swarm,710,33.33,42
swarm,710,100.00,2
swarm,710,95.24,42
swarm,710,71.43,14
swarm,710,0.00,80
swarm,710,0.00,10
swarm,710,0.00,6
swarm,710,71.43,406
swarm,710,17.39,46
swarm,710,100.00,2
swarm,710,30.00,20
swarm,710,97.56,82
swarm,710,66.67,6
swarm,710,100.00,8
swarm,710,0.00,4
swarm,710,100.00,2
swarm,710,81.82,22
swarm,710,50.00,4
swarm,710,100.00,2
swarm,710,100.00,14
swarm,710,33.33,12
swarm,710,24.56,342
swarm,710,0.00,20
swarm,710,33.33,12
swarm,710,41.18,136
swarm,710,14.67,150
swarm,710,37.50,16
swarm,710,0.00,6
swarm,710,0.00,2
swarm,710,56.52,46
swarm,710,88.97,1687
swarm,710,100.00,2
swarm,710,100.00,2
swarm,710,0.00,42
swarm,710,55.00,40
swarm,710,100.00,2
swarm,710,50.00,4
swarm,710,0.00,518
swarm,710,0.00,90
swarm,710,0.00,2
swarm,710,0.00,8
swarm,710,0.00,4
swarm,710,0.00,2
swarm,710,0.00,4
swarm,710,0.00,44
swarm,710,0.00,6
swarm,710,0.00,2
swarm,710,0.00,2
swarm,710,0.00,2
swarm,710,95.09,163
swarm,710,0.00,40
swarm,710,0.00,2
swarm,710,100.00,10
swarm,710,0.00,4
swarm,710,100.00,2
swarm,710,9.52,42
swarm,710,100.00,6
swarm,710,0.00,6
swarm,710,100.00,2
swarm,710,88.95,380
swarm,710,0.00,66
swarm,710,0.00,8
swarm,710,83.33,60
swarm,710,0.00,4
swarm,710,4.76,42
swarm,710,87.50,48
swarm,710,100.00,2
swarm,710,50.00,4
swarm,710,100.00,2
swarm,710,48.25,1430
swarm,710,0.00,28
swarm,710,0.00,54
swarm,710,0.00,22
swarm,710,0.00,8
swarm,710,64.71,68
swarm,710,0.00,4
swarm,710,100.00,8
swarm,710,0.00,2
swarm,710,59.02,122
swarm,710,66.67,6
swarm,710,25.00,8
swarm,710,55.56,18
swarm,710,0.00,6
swarm,710,0.00,2
swarm,710,0.00,6
swarm,710,25.00,8
swarm,710,77.85,298
swarm,710,43.75,32
swarm,710,6.25,32
swarm,710,100.00,4
swarm,710,0.00,4
swarm,710,0.00,4
swarm,710,94.74,38
swarm,710,0.00,6
swarm,710,55.56,18
swarm,710,100.00,8
swarm,710,0.00,30
swarm,710,100.00,2
swarm,710,63.64,44
swarm,710,0.00,8
swarm,710,65.35,404
swarm,710,42.31,104
swarm,710,60.00,10
swarm,710,100.00,4
swarm,710,80.00,30
swarm,710,84.85,132
swarm,710,0.00,6
swarm,710,0.00,2
swarm,710,78.57,28
swarm,710,0.00,4
swarm,710,94.29,70
swarm,710,100.00,8
swarm,710,50.00,4
swarm,710,100.00,2
swarm,710,100.00,14
swarm,710,79.28,1033
swarm,710,0.00,8
swarm,710,20.37,324
swarm,710,0.00,20
swarm,710,0.00,8
swarm,710,40.00,20
swarm,710,0.00,82
swarm,710,0.00,2
swarm,710,0.00,2
swarm,710,90.48,42
swarm,710,0.00,4
swarm,710,82.35,34
swarm,710,0.00,2
swarm,710,100.00,16
swarm,710,66.67,6
swarm,710,88.89,18
swarm,710,100.00,2
swarm,710,0.00,2
swarm,710,79.49,156
swarm,710,0.00,6
swarm,710,0.00,14
swarm,710,81.82,22
swarm,710,0.00,4
swarm,710,93.94,66
swarm,710,100.00,8
swarm,710,57.14,14
swarm,710,100.00,2
swarm,710,85.98,1705
swarm,710,0.00,22
swarm,710,0.00,8
swarm,710,44.16,308
swarm,710,0.00,20
swarm,710,0.00,8
swarm,710,26.05,238
swarm,710,30.00,20
swarm,710,14.29,14
swarm,710,16.67,12
swarm,710,89.36,94
swarm,710,0.00,4
swarm,710,100.00,26
swarm,710,100.00,2
swarm,710,83.33,12
swarm,710,91.18,68
swarm,710,66.67,6
swarm,710,100.00,2
swarm,710,0.00,4
swarm,710,80.00,10
swarm,710,100.00,2
swarm,710,100.00,42
swarm,710,0.00,2
swarm,710,0.00,2
swarm,710,2.78,72
swarm,710,0.00,8
swarm,710,70.59,34
swarm,710,77.78,486
swarm,710,92.59,54
swarm,710,100.00,8
swarm,710,6.67,30
swarm,710,0.00,2
swarm,710,100.00,2
swarm,710,72.67,2466
swarm,710,0.00,14
swarm,710,0.00,10
swarm,710,42.79,416
swarm,710,0.00,20
swarm,710,5.13,78
swarm,710,50.00,16
swarm,710,39.67,242
swarm,710,0.00,10
swarm,710,71.43,42
swarm,710,0.00,4
swarm,710,100.00,2
swarm,710,100.00,8
swarm,710,77.97,118
swarm,710,0.00,6
swarm,710,25.00,8
swarm,710,20.00,20
swarm,710,33.33,6
swarm,710,100.00,8
swarm,710,0.00,2
swarm,710,0.00,6
swarm,710,0.00,14
swarm,710,0.00,12
swarm,710,68.13,546
swarm,710,0.00,20
swarm,710,3.57,56
swarm,710,0.00,8
swarm,710,15.38,26
swarm,710,56.25,192
swarm,710,0.00,14
swarm,710,0.00,12
swarm,710,93.55,62
swarm,710,87.28,2122
swarm,710,0.00,8
swarm,710,90.91,22
swarm,710,96.88,64
swarm,710,100.00,14
swarm,710,100.00,2
swarm,710,0.00,2
swarm,710,0.00,4
swarm,710,0.00,4
swarm,710,37.14,140
swarm,710,0.00,2
swarm,710,31.03,58
swarm,710,0.00,10
swarm,710,0.00,6
swarm,710,100.00,2
swarm,710,54.55,22
swarm,710,85.68,384
swarm,710,0.00,2
swarm,710,100.00,6
swarm,710,100.00,2
swarm,710,95.65,184
swarm,710,0.00,10
swarm,710,0.00,2
swarm,710,100.00,34
swarm,710,0.00,4
swarm,710,100.00,8
swarm,710,90.20,102
swarm,710,100.00,6
swarm,710,50.00,4
swarm,710,100.00,2
swarm,710,100.00,14
swarm,710,36.38,1226
swarm,710,0.00,22
swarm,710,0.00,6
swarm,710,23.20,250
swarm,710,0.00,20
swarm,710,42.86,14
swarm,710,38.71,62
swarm,710,0.00,4
swarm,710,65.22,46
swarm,710,0.00,4
swarm,710,55.56,18
swarm,710,0.00,2
swarm,710,66.67,18
swarm,710,0.00,28
swarm,710,0.00,2
swarm,710,0.00,4
swarm,710,62.01,2685
swarm,710,0.00,14
swarm,710,0.00,14
swarm,710,59.11,582
swarm,710,0.00,20
swarm,710,63.64,22
swarm,710,73.03,178
swarm,710,0.00,14
swarm,710,48.00,50
swarm,710,0.00,6
swarm,710,0.00,66
swarm,710,0.00,56
swarm,710,0.00,6
swarm,710,100.00,4
swarm,710,66.67,18
swarm,710,100.00,12
swarm,710,100.00,20
swarm,710,100.00,14
swarm,710,0.00,2
swarm,710,0.00,6
swarm,710,28.23,248
swarm,710,0.00,20
swarm,710,0.00,8
swarm,710,55.32,94
swarm,710,0.00,6
swarm,710,73.68,38
swarm,710,85.89,496
swarm,710,100.00,4
swarm,710,81.25,32
swarm,710,81.58,76
swarm,710,0.00,2
swarm,710,100.00,4
swarm,710,50.00,4
swarm,710,100.00,6
swarm,710,100.00,14
swarm,710,0.00,6
swarm,710,0.00,4
swarm,710,100.00,26
swarm,710,80.36,224
swarm,710,100.00,2
swarm,710,96.55,58
swarm,710,71.43,14
swarm,710,100.00,14
swarm,710,88.54,314
swarm,710,0.00,6
swarm,710,33.60,250
swarm,710,0.00,20
swarm,710,0.00,8
swarm,710,45.83,48
swarm,710,100.00,2
swarm,710,50.00,12
swarm,710,0.00,4
swarm,710,100.00,2
swarm,710,69.23,26
swarm,710,50.00,4
swarm,710,100.00,2
swarm,710,0.00,6
swarm,710,0.00,232
swarm,710,0.00,20
swarm,710,0.00,8
swarm,710,12.12,66
swarm,710,0.00,4
swarm,710,0.00,2
swarm,710,43.75,32
swarm,710,80.53,524
swarm,710,30.00,20
swarm,710,54.17,48
swarm,710,66.67,18
swarm,710,100.00,2
swarm,710,0.00,8
swarm,710,50.29,342
swarm,710,0.00,20
swarm,710,0.00,8
swarm,710,34.21,76
swarm,710,0.00,2
swarm,710,100.00,16
swarm,710,90.43,648
swarm,710,4.76,42
swarm,710,100.00,6
swarm,710,50.00,4
swarm,710,100.00,4
swarm,710,100.00,14
swarm,710,84.38,128
swarm,710,0.00,6
swarm,710,24.80,250
swarm,710,0.00,20
swarm,710,42.86,14
swarm,710,0.00,32
swarm,710,100.00,4
swarm,710,0.00,4
swarm,710,100.00,2
swarm,710,100.00,6
swarm,710,100.00,2
swarm,710,0.44,915
swarm,710,0.00,10
swarm,710,0.00,398
swarm,710,0.00,20
swarm,710,0.00,8
swarm,710,0.00,120
swarm,710,0.00,4
swarm,710,9.09,22
swarm,710,0.00,10
swarm,710,0.00,6
swarm,710,0.00,44
swarm,710,0.00,4
swarm,710,0.00,28
swarm,710,0.00,4
swarm,710,0.00,6
swarm,710,0.00,2
swarm,710,0.00,2
swarm,710,1.41,567
swarm,710,0.00,34
swarm,710,0.00,4
swarm,710,0.00,38
swarm,710,0.00,4
swarm,710,0.00,44
swarm,710,0.00,26
swarm,710,0.00,4
swarm,710,0.00,2
swarm,710,0.00,6
swarm,710,0.00,250
swarm,710,0.00,20
swarm,710,0.00,14
swarm,710,0.00,58
swarm,710,0.00,113
swarm,710,0.00,38
swarm,710,0.00,4
swarm,710,0.00,267
swarm,710,0.00,12
swarm,710,0.00,8
swarm,710,0.00,2
swarm,710,0.00,2
swarm,710,0.00,8
swarm,710,0.00,275
swarm,710,0.00,2
swarm,710,0.00,4
swarm,710,0.00,2
swarm,710,2.38,336
swarm,710,10.71,56
swarm,710,0.00,56
swarm,710,0.00,10
swarm,710,0.00,4
swarm,710,0.00,2
swarm,710,0.00,4
swarm,710,50.00,4
swarm,710,58.12,425
swarm,710,0.00,2
swarm,710,0.00,8
swarm,710,84.00,50
swarm,710,0.00,4
swarm,710,100.00,2
swarm,710,0.00,6
swarm,710,0.00,2
swarm,710,35.71,28
swarm,710,63.64,22
swarm,710,100.00,2
swarm,710,0.00,6
swarm,710,19.71,274
swarm,710,0.00,20
swarm,710,0.00,8
swarm,710,15.38,52
swarm,710,19.44,216
swarm,710,100.00,4
swarm,710,0.00,8
swarm,710,68.75,64
swarm,710,67.23,2130
swarm,710,80.00,30
swarm,710,100.00,4
swarm,710,100.00,2
swarm,710,100.00,4
swarm,710,100.00,8
swarm,710,0.00,6
swarm,710,84.62,26
swarm,710,66.67,6
swarm,710,100.00,8
swarm,710,28.57,14
swarm,710,26.36,1051
swarm,710,0.00,26
swarm,710,0.00,4
swarm,710,0.00,2
swarm,710,71.43,42
swarm,710,0.00,4
swarm,710,0.00,2
swarm,710,100.00,2
swarm,710,0.00,6
swarm,710,0.00,4
swarm,710,14.29,56
swarm,710,22.11,190
swarm,710,0.00,2
swarm,710,0.00,14
swarm,710,67.57,74
swarm,710,76.10,2807
swarm,710,0.00,4
swarm,710,78.57,28
swarm,710,100.00,10
swarm,710,100.00,2
swarm,710,80.00,10
swarm,710,0.00,2
swarm,710,60.66,122
swarm,710,25.00,8
swarm,710,100.00,4
swarm,710,33.33,24
swarm,710,66.67,12
swarm,710,0.00,14
swarm,710,7.41,54
swarm,710,0.00,6
swarm,710,80.58,556
swarm,710,100.00,2
swarm,710,100.00,10
swarm,710,100.00,2
swarm,710,80.65,62
swarm,710,0.00,6
swarm,710,75.00,8
swarm,710,100.00,4
swarm,710,41.67,24
swarm,710,60.00,10
swarm,710,100.00,2
swarm,710,100.00,2
swarm,710,80.00,10
swarm,710,50.83,362
swarm,710,0.00,10
swarm,710,0.00,428
swarm,710,0.00,20
swarm,710,0.00,12
swarm,710,0.00,46
swarm,710,0.00,2
swarm,710,0.00,10
swarm,710,0.00,10
swarm,710,75.00,24
swarm,710,0.00,6
swarm,710,4.76,42
swarm,710,100.00,2
swarm,710,0.00,24
swarm,710,70.97,62
swarm,710,25.00,8
swarm,710,100.00,4
swarm,710,0.00,10
swarm,710,18.83,446
swarm,710,0.00,20
swarm,710,25.00,16
swarm,710,0.00,24
swarm,710,0.00,6
swarm,710,0.00,60
swarm,710,0.00,2
swarm,710,0.00,2
swarm,710,33.33,42
swarm,710,60.98,1594
swarm,710,100.00,4
swarm,710,80.00,10
swarm,710,100.00,2
swarm,710,0.00,2
swarm,710,100.00,20
swarm,710,66.67,6
swarm,710,100.00,6
swarm,710,0.00,6
swarm,710,27.63,304
swarm,710,0.00,14
swarm,710,70.59,34
swarm,710,73.17,1420
swarm,710,77.78,36
swarm,710,0.00,2
swarm,710,86.84,76
swarm,710,0.00,6
swarm,710,100.00,4
swarm,710,100.00,6
swarm,710,0.00,2
swarm,710,24.75,202
swarm,710,0.00,22
swarm,710,28.57,14
swarm,710,83.33,72
swarm,710,64.25,4151
swarm,710,100.00,24
swarm,710,0.00,2
swarm,710,100.00,8
swarm,710,100.00,4
swarm,710,66.67,12
swarm,710,0.00,2
swarm,710,67.39,92
swarm,710,100.00,6
swarm,710,80.00,20
swarm,710,0.00,6
swarm,710,0.00,12
swarm,710,83.57,6367
swarm,710,0.00,14
swarm,710,0.00,6
swarm,710,0.00,180
swarm,710,0.00,20
swarm,710,0.00,8
swarm,710,32.11,380
swarm,710,20.00,20
swarm,710,32.54,252
swarm,710,0.00,12
swarm,710,80.65,62
swarm,710,0.00,4
swarm,710,0.00,2
swarm,710,100.00,2
swarm,710,0.00,42
swarm,710,100.00,2
swarm,710,70.00,20
swarm,710,0.00,2
swarm,710,92.73,110
swarm,710,25.00,8
swarm,710,50.00,24
swarm,710,100.00,2
swarm,710,100.00,14
swarm,710,0.00,2
swarm,710,50.00,4
swarm,710,1.57,254
swarm,710,0.00,34
swarm,710,0.00,48
swarm,710,0.00,4
swarm,710,0.00,2
swarm,710,0.00,14
swarm,710,0.00,36
swarm,710,0.00,6
swarm,710,0.30,661
swarm,710,0.00,10
swarm,710,0.00,310
swarm,710,0.00,20
swarm,710,0.00,8
swarm,710,20.00,30
swarm,710,0.00,10
swarm,710,0.00,38
swarm,710,0.00,6
swarm,710,0.00,54
swarm,710,0.00,46
swarm,710,0.00,4
swarm,710,0.00,8
swarm,710,0.00,8
swarm,710,0.00,2
swarm,710,0.00,14
swarm,710,0.00,6
swarm,710,0.00,6
swarm,710,0.00,8
swarm,710,0.00,6
swarm,710,0.00,250
swarm,710,0.00,20
swarm,710,0.00,8
swarm,710,0.00,2
swarm,710,0.00,22
swarm,710,12.40,242
swarm,710,0.00,10
swarm,710,0.00,14
swarm,710,0.00,8
swarm,710,0.00,342
swarm,710,0.00,20
swarm,710,0.00,12
swarm,710,0.00,30
swarm,710,0.00,8
swarm,710,0.00,2
swarm,710,0.00,22
swarm,710,2.70,518
swarm,710,0.00,4
swarm,710,0.00,6
swarm,710,0.00,10
swarm,710,0.00,22
swarm,710,0.00,6
swarm,710,0.00,6
swarm,710,0.00,2
swarm,710,0.00,14
swarm,710,0.00,6
swarm,710,0.00,6
swarm,710,0.00,2
swarm,710,55.00,40
swarm,710,15.97,864
swarm,710,0.00,20
swarm,710,0.00,8
swarm,710,0.00,42
swarm,710,100.00,4
swarm,710,7.02,114
swarm,710,0.00,8
swarm,710,0.00,2
swarm,710,0.00,22
swarm,710,0.00,146
swarm,710,50.34,3055
swarm,710,0.00,2
swarm,710,0.00,52
swarm,710,0.00,10
swarm,710,0.00,4
swarm,710,0.00,6
swarm,710,33.33,6
swarm,710,25.00,8
swarm,710,1.60,250
swarm,710,0.00,20
swarm,710,0.00,8
swarm,710,0.00,4
swarm,710,0.00,8
swarm,710,0.00,2
swarm,710,65.91,352
swarm,710,0.00,90
swarm,710,100.00,4
swarm,710,100.00,2
swarm,710,0.15,4046
swarm,710,0.00,22
swarm,710,0.00,110
swarm,710,0.00,8
swarm,710,15.73,534
swarm,710,0.00,20
swarm,710,11.11,18
swarm,710,0.00,52
swarm,710,0.00,2
swarm,710,0.00,44
swarm,710,0.00,4
swarm,710,0.00,10
swarm,710,0.00,4
swarm,710,0.00,28
swarm,710,0.00,12
swarm,710,0.00,12
swarm,710,0.00,2
swarm,710,0.00,2
swarm,710,60.00,20
swarm,710,13.79,58
swarm,710,0.00,16
swarm,710,0.00,10
swarm,710,22.75,378
swarm,710,0.00,180
swarm,710,0.00,8
swarm,710,0.00,282
swarm,710,0.00,20
swarm,710,0.00,8
swarm,710,0.00,74
swarm,710,0.00,6
swarm,710,0.00,20
swarm,710,0.00,4
swarm,710,0.00,2
swarm,710,0.00,70
swarm,710,0.00,6
swarm,710,0.00,8
swarm,710,1.85,216
swarm,710,0.00,2
swarm,710,0.00,4
swarm,710,0.00,10
swarm,710,10.26,78
swarm,710,88.92,722
swarm,710,100.00,14
swarm,710,0.00,18
swarm,710,0.00,28
swarm,710,0.00,4
kconfig,610,60.00,10
kconfig,610,16.67,300
kconfig,610,0.00,20
kconfig,610,37.50,16
kconfig,610,69.23,26
kconfig,610,83.33,72
kconfig,610,42.86,14
kconfig,610,100.00,6
kconfig,610,100.00,22
kconfig,610,0.00,44
kconfig,610,86.91,1558
kconfig,610,100.00,24
kconfig,610,100.00,10
kconfig,610,100.00,4
kconfig,610,100.00,12
kconfig,610,0.00,2
kconfig,610,100.00,4
kconfig,610,28.57,28
kconfig,610,0.00,8
kconfig,610,0.00,10
kconfig,610,30.70,228
kconfig,610,100.00,4
kconfig,610,0.60,671
kconfig,610,0.00,14
kconfig,610,25.00,8
kconfig,610,8.86,316
kconfig,610,0.00,20
kconfig,610,0.00,8
kconfig,610,0.00,46
kconfig,610,0.00,4
kconfig,610,0.00,30
kconfig,610,0.00,4
kconfig,610,0.00,36
kconfig,610,0.00,2
kconfig,610,0.00,16
kconfig,610,0.00,14
kconfig,610,0.00,22
kconfig,610,0.00,2
kconfig,610,0.00,8
kconfig,610,0.00,6
kconfig,610,29.20,226
kconfig,610,0.00,20
kconfig,610,0.00,8
kconfig,610,91.67,48
kconfig,610,59.70,268
kconfig,610,100.00,2
kconfig,610,100.00,2
kconfig,610,0.00,436
kconfig,610,0.00,2
kconfig,610,0.00,4
kconfig,610,0.00,14
kconfig,610,0.00,496
kconfig,610,0.00,32
kconfig,610,0.00,418
kconfig,610,0.00,6
kconfig,610,0.00,84
kconfig,610,0.00,50
kconfig,610,0.00,6
kconfig,610,0.00,16
kconfig,610,0.00,4
kconfig,610,0.00,12
kconfig,610,0.00,14
kconfig,610,0.00,2
kconfig,610,55.43,1023
kconfig,610,0.00,104
kconfig,610,0.00,8
kconfig,610,0.00,100
kconfig,610,0.00,74
kconfig,610,0.00,8
kconfig,610,0.00,6
kconfig,610,0.00,4
kconfig,610,50.00,4
kconfig,610,100.00,4
kconfig,610,20.00,40
kconfig,610,0.00,16
kconfig,610,82.55,642
kconfig,610,28.57,14
kconfig,610,19.44,360
kconfig,610,0.00,14
kconfig,610,0.80,498
kconfig,610,0.00,38
kconfig,610,0.00,54
kconfig,610,0.00,2
kconfig,610,0.00,22
kconfig,610,0.00,4
kconfig,610,0.00,6
kconfig,610,0.00,8
kconfig,610,0.00,10
kconfig,610,0.00,4
kconfig,610,0.00,2
kconfig,610,0.00,8
kconfig,610,0.00,14
kconfig,610,19.23,52
kconfig,610,7.69,26
kconfig,610,0.00,20
kconfig,610,0.00,2
kconfig,610,20.23,3801
kconfig,610,0.00,34
kconfig,610,0.00,2
kconfig,610,100.00,2
kconfig,610,100.00,2
kconfig,610,71.43,14
kconfig,610,0.00,6
kconfig,610,50.00,4
kconfig,610,0.00,2
kconfig,610,0.00,22
kconfig,610,0.00,560
kconfig,610,0.00,2
kconfig,610,0.00,2
kconfig,610,0.00,4
kconfig,610,0.00,14
kconfig,610,82.35,34
kconfig,610,0.00,4
kconfig,610,0.00,22
kconfig,610,47.65,2340
kconfig,610,0.00,6
kconfig,610,71.43,14
kconfig,610,100.00,4
kconfig,610,16.67,12
kconfig,610,0.00,2
kconfig,610,0.00,4
kconfig,610,0.00,100
kconfig,610,0.00,6
kconfig,610,0.00,2
kconfig,610,0.00,10
kconfig,610,60.00,60
kconfig,610,78.26,414
kconfig,610,100.00,4
kconfig,610,100.00,4
kconfig,610,100.00,44
kconfig,610,0.00,4
kconfig,610,0.00,2
kconfig,610,75.61,246
kconfig,610,0.00,12
kconfig,610,50.00,4
kconfig,610,85.09,1704
kconfig,610,0.00,10
kconfig,610,0.00,2
kconfig,610,0.00,22
kconfig,610,0.00,4
kconfig,610,100.00,4
kconfig,610,100.00,2
kconfig,610,16.67,12
kconfig,610,0.00,4
kconfig,610,100.00,8
kconfig,610,100.00,14
kconfig,610,46.00,2887
kconfig,610,0.00,16
kconfig,610,49.36,628
kconfig,610,0.00,20
kconfig,610,57.14,28
kconfig,610,25.27,182
kconfig,610,85.71,14
kconfig,610,100.00,2
kconfig,610,83.87,62
kconfig,610,0.00,4
kconfig,610,0.00,4
kconfig,610,100.00,2
kconfig,610,100.00,6
kconfig,610,100.00,4
kconfig,610,100.00,10
kconfig,610,30.71,127
kconfig,610,0.00,8
kconfig,610,100.00,4
kconfig,610,100.00,2
kconfig,610,83.33,24
kconfig,610,50.00,8
kconfig,610,100.00,4
kconfig,610,50.00,8
kconfig,610,100.00,14
kconfig,610,50.00,12
kconfig,610,36.97,238
kconfig,610,0.00,20
kconfig,610,0.00,8
kconfig,610,8.33,24
kconfig,610,0.00,22
kconfig,610,51.18,340
kconfig,610,100.00,4
kconfig,610,0.00,2
kconfig,610,76.47,34
kconfig,610,67.98,456
kconfig,610,100.00,2
kconfig,610,0.00,4
kconfig,610,100.00,4
kconfig,610,0.00,36
kconfig,610,0.00,2
kconfig,610,69.41,170
kconfig,610,100.00,4
kconfig,610,100.00,2
kconfig,610,66.67,18
kconfig,610,37.43,358
kconfig,610,0.00,20
kconfig,610,0.00,8
kconfig,610,66.67,6
kconfig,610,58.82,136
kconfig,610,0.00,2
kconfig,610,100.00,2
kconfig,610,54.17,624
kconfig,610,100.00,42
kconfig,610,100.00,2
kconfig,610,100.00,6
kconfig,610,0.00,2
kconfig,610,3.64,110
kconfig,610,90.00,480
kconfig,610,9.52,42
kconfig,610,0.00,4
kconfig,610,100.00,2
kconfig,610,100.00,14
kconfig,610,49.31,2180
kconfig,610,53.57,56
kconfig,610,100.00,2
kconfig,610,75.00,8
kconfig,610,0.00,4
kconfig,610,100.00,2
kconfig,610,0.00,14
kconfig,610,100.00,8
kconfig,610,72.19,151
kconfig,610,0.00,6
kconfig,610,0.00,172
kconfig,610,0.00,20
kconfig,610,0.00,8
kconfig,610,0.00,10
kconfig,610,33.33,6
kconfig,610,0.00,4
kconfig,610,0.00,4
kconfig,610,100.00,2
kconfig,610,71.43,14
kconfig,610,41.18,34
kconfig,610,0.00,2
kconfig,610,0.00,4
kconfig,610,62.50,336
kconfig,610,5.00,40
kconfig,610,0.00,14
