ts,vn,per,num
swarm,482,0.00,4
swarm,482,0.00,7
swarm,482,0.00,29
swarm,482,0.00,6
swarm,482,0.00,2
swarm,482,0.24,2553
swarm,482,3.03,198
swarm,482,0.00,232
swarm,482,0.00,59
swarm,482,0.00,4
swarm,482,0.00,4
swarm,482,0.00,38
swarm,482,0.00,12
swarm,482,0.00,44
swarm,482,0.00,4
swarm,482,0.00,2
swarm,482,0.00,2
swarm,482,74.99,2907
swarm,482,78.26,23
swarm,482,100.00,9
swarm,482,0.00,34
swarm,482,92.86,14
swarm,482,47.73,88
swarm,482,93.75,32
swarm,482,88.39,112
swarm,482,90.48,21
swarm,482,29.92,127
swarm,482,0.00,13
swarm,482,12.03,1081
swarm,482,0.00,10
swarm,482,0.00,53
swarm,482,0.00,24
swarm,482,0.00,2
swarm,482,50.00,4
swarm,482,66.67,6
swarm,482,0.00,52
swarm,482,0.00,2
swarm,482,0.00,8
swarm,482,0.00,5
swarm,482,0.60,498
swarm,482,0.00,19
swarm,482,0.00,19
swarm,482,0.00,2
swarm,482,0.00,75
swarm,482,68.35,1087
swarm,482,0.00,2
swarm,482,100.00,2
swarm,482,0.00,3
swarm,482,0.00,32
swarm,482,40.54,74
swarm,482,50.00,4
swarm,482,89.19,37
swarm,482,100.00,8
swarm,482,33.61,357
swarm,482,0.00,8
swarm,482,100.00,4
swarm,482,100.00,4
swarm,482,17.26,475
swarm,482,66.67,6
swarm,482,7.89,152
swarm,482,0.00,219
swarm,482,0.00,52
swarm,482,13.78,341
swarm,482,48.52,709
swarm,482,75.00,4
swarm,482,100.00,4
swarm,482,0.00,3
swarm,482,75.00,8
swarm,482,0.00,2
swarm,482,83.33,6
swarm,482,0.00,5
swarm,482,1.14,176
swarm,482,0.00,3
swarm,482,0.00,19
swarm,482,0.00,12
swarm,482,0.00,19
swarm,482,8.41,107
swarm,482,0.00,8
swarm,482,0.49,2045
swarm,482,0.00,32
swarm,482,0.00,38
swarm,482,0.00,4
swarm,482,0.00,46
swarm,482,0.00,195
swarm,482,0.00,28
swarm,482,0.00,19
swarm,482,72.62,431
swarm,482,94.12,34
swarm,482,100.00,4
swarm,482,0.00,18
swarm,482,8.20,61
swarm,482,8.19,293
swarm,482,0.00,2
swarm,482,58.97,78
swarm,482,0.00,32
swarm,482,38.89,18
swarm,482,89.04,365
swarm,482,100.00,5
swarm,482,75.00,8
swarm,482,87.98,183
swarm,482,81.45,124
swarm,482,93.48,46
swarm,482,91.18,34
swarm,482,5.88,136
swarm,482,26.59,3438
swarm,482,66.10,59
swarm,482,0.00,12
swarm,482,0.00,8
swarm,482,93.24,207
swarm,482,0.00,9
swarm,482,56.94,360
swarm,482,0.00,4
swarm,482,97.73,44
swarm,482,100.00,29
swarm,482,0.00,3
swarm,482,28.57,14
swarm,482,0.00,6
swarm,482,0.00,13
swarm,482,68.01,622
swarm,482,100.00,2
swarm,482,94.34,53
swarm,482,90.00,10
swarm,482,100.00,2
swarm,482,0.00,17
swarm,482,0.00,64
swarm,482,6.03,697
swarm,482,100.00,3
swarm,482,0.00,36
swarm,482,46.62,133
swarm,482,0.00,26
swarm,482,0.00,2
swarm,482,89.77,88
swarm,482,58.38,2105
swarm,482,100.00,5
swarm,482,78.00,50
swarm,482,30.88,68
swarm,482,0.00,59
swarm,482,3.51,57
swarm,482,89.53,86
swarm,482,85.26,95
swarm,482,60.00,10
swarm,482,0.00,4
swarm,482,0.00,71
swarm,482,46.35,315
swarm,482,52.14,140
swarm,482,56.14,57
swarm,482,100.00,2
swarm,482,0.00,16
swarm,482,1.82,55
swarm,482,31.88,69
swarm,482,0.00,11
swarm,482,1.15,348
swarm,482,0.00,11
swarm,482,0.00,14
swarm,482,0.00,83
swarm,482,0.00,2
swarm,482,25.16,1820
swarm,482,0.00,3
swarm,482,0.00,180
swarm,482,0.00,52
swarm,482,0.00,4
swarm,482,28.57,294
swarm,482,0.00,27
swarm,482,0.00,12
swarm,482,0.00,2
swarm,482,58.33,12
swarm,482,0.00,121
swarm,482,0.00,8
swarm,482,0.61,326
swarm,482,0.00,23
swarm,482,0.00,51
swarm,482,0.00,2
swarm,482,0.00,59
swarm,482,0.00,2
swarm,482,0.00,118
swarm,482,0.00,8
swarm,482,0.00,43
swarm,482,58.29,4327
swarm,482,0.00,12
swarm,482,50.00,4
swarm,482,13.33,30
swarm,482,0.00,50
swarm,482,0.00,2
swarm,482,100.00,11
swarm,482,69.23,52
swarm,482,0.00,10
swarm,482,100.00,4
swarm,482,83.33,12
swarm,482,68.12,69
swarm,482,70.99,648
swarm,482,0.00,3
swarm,482,64.91,57
swarm,482,79.31,29
swarm,482,76.51,149
swarm,482,100.00,27
swarm,482,100.00,5
swarm,482,16.03,156
swarm,482,0.00,2
swarm,482,60.08,2217
swarm,482,60.23,88
swarm,482,43.90,426
swarm,482,12.50,32
swarm,482,0.00,2
swarm,482,0.00,11
swarm,482,72.41,29
swarm,482,100.00,3
swarm,482,20.00,20
swarm,482,0.00,6
swarm,482,88.12,101
swarm,482,75.77,1098
swarm,482,75.00,8
swarm,482,94.08,169
swarm,482,80.43,138
swarm,482,87.50,40
swarm,482,94.00,50
swarm,482,71.88,32
swarm,482,0.00,44
swarm,482,59.42,138
swarm,482,100.00,4
swarm,482,82.80,93
swarm,482,84.71,680
swarm,482,100.00,14
swarm,482,45.61,57
swarm,482,87.32,71
swarm,482,88.57,105
swarm,482,85.71,7
swarm,482,40.40,99
swarm,482,9.62,52
swarm,482,0.41,492
swarm,482,0.00,90
swarm,482,0.00,19
swarm,482,0.00,4
swarm,482,0.00,1156
swarm,482,0.00,4
swarm,482,0.00,175
swarm,482,0.00,9
swarm,482,57.66,111
swarm,482,81.25,80
swarm,482,0.00,5
swarm,482,3.21,591
swarm,482,50.60,83
swarm,482,0.00,46
swarm,482,0.00,8
swarm,482,0.00,10
swarm,482,44.44,9
swarm,482,71.43,77
swarm,482,100.00,2
swarm,482,100.00,4
swarm,482,93.85,65
swarm,482,100.00,19
swarm,482,80.00,5
swarm,482,82.50,80
swarm,482,80.85,376
swarm,482,100.00,2
swarm,482,100.00,2
swarm,482,100.00,11
swarm,482,91.67,108
swarm,482,92.19,64
swarm,482,66.67,12
swarm,482,100.00,27
swarm,482,23.94,71
swarm,482,0.00,878
swarm,482,0.00,19
swarm,482,0.00,57
swarm,482,0.00,148
swarm,482,0.00,185
swarm,482,0.00,4
swarm,482,0.00,8
swarm,482,74.00,50
swarm,482,95.86,145
swarm,482,95.00,60
swarm,482,94.87,39
swarm,482,87.50,8
swarm,482,81.82,110
swarm,482,64.31,992
swarm,482,82.88,146
swarm,482,65.42,107
swarm,482,45.61,57
swarm,482,100.00,2
swarm,482,75.00,8
swarm,482,0.00,14
swarm,482,0.00,11
swarm,482,0.00,1628
swarm,482,0.00,11
swarm,482,0.00,4
swarm,482,0.00,22
swarm,482,0.00,9
swarm,482,0.00,6
swarm,482,0.00,8
swarm,482,0.00,2
swarm,482,1.90,211
swarm,482,0.00,4
swarm,482,0.00,19
swarm,482,0.00,50
swarm,482,0.00,4
swarm,482,0.00,70
swarm,482,0.00,51
swarm,482,75.83,1113
swarm,482,100.00,7
swarm,482,81.82,44
swarm,482,86.44,59
swarm,482,92.31,13
swarm,482,81.44,97
swarm,482,83.33,12
swarm,482,100.00,2
swarm,482,93.18,44
swarm,482,61.48,122
swarm,482,81.18,2157
swarm,482,0.00,2
swarm,482,83.93,168
swarm,482,97.73,44
swarm,482,66.67,6
swarm,482,82.11,190
swarm,482,84.00,25
swarm,482,100.00,3
swarm,482,100.00,4
swarm,482,78.13,64
swarm,482,0.00,26
swarm,482,79.24,419
swarm,482,100.00,2
swarm,482,100.00,18
swarm,482,87.50,8
swarm,482,0.00,12
swarm,482,0.00,16
swarm,482,80.46,870
swarm,482,100.00,31
swarm,482,100.00,4
swarm,482,95.56,90
swarm,482,75.00,8
swarm,482,100.00,4
swarm,482,0.00,2
swarm,482,0.00,124
swarm,482,0.00,5
swarm,482,62.53,990
swarm,482,100.00,3
swarm,482,30.86,162
swarm,482,73.97,219
swarm,482,0.00,21
swarm,482,33.33,6
swarm,482,5.26,38
swarm,482,93.33,75
swarm,482,0.00,118
swarm,482,74.22,516
swarm,482,100.00,23
swarm,482,89.47,95
swarm,482,84.88,86
swarm,482,100.00,19
swarm,482,87.76,49
swarm,482,0.00,5
swarm,482,79.79,287
swarm,482,100.00,6
swarm,482,100.00,5
swarm,482,91.36,81
swarm,482,84.35,115
swarm,482,0.00,5
swarm,482,77.36,159
swarm,482,87.50,8
swarm,482,100.00,4
swarm,482,97.62,42
swarm,482,0.00,76
swarm,482,81.88,629
swarm,482,64.91,57
swarm,482,75.00,8
swarm,482,82.14,196
swarm,482,84.00,175
swarm,482,66.67,12
swarm,482,97.73,44
swarm,482,100.00,25
swarm,482,100.00,4
swarm,482,90.41,73
swarm,482,79.71,1173
swarm,482,91.78,146
swarm,482,87.10,186
swarm,482,0.00,2
swarm,482,100.00,7
swarm,482,89.13,46
swarm,482,100.00,27
swarm,482,91.59,107
swarm,482,74.62,130
swarm,482,82.83,99
swarm,482,0.00,2
swarm,482,0.00,66
swarm,482,72.27,1554
swarm,482,100.00,4
swarm,482,83.93,168
swarm,482,75.00,220
swarm,482,0.00,15
swarm,482,77.78,18
swarm,482,0.00,11
swarm,482,69.74,76
swarm,482,45.72,888
swarm,482,50.00,6
swarm,482,75.00,8
swarm,482,59.41,239
swarm,482,65.81,155
swarm,482,89.13,46
swarm,482,0.00,23
swarm,482,66.67,6
swarm,482,0.00,2
swarm,482,0.00,5
swarm,482,74.72,269
swarm,482,84.62,13
swarm,482,97.37,76
swarm,482,100.00,6
swarm,482,0.00,19
swarm,482,78.77,504
swarm,482,100.00,15
swarm,482,75.00,8
swarm,482,91.43,70
swarm,482,90.79,76
swarm,482,100.00,19
swarm,482,75.00,16
swarm,482,97.92,48
swarm,482,83.33,6
swarm,482,0.00,67
swarm,482,79.35,92
swarm,482,64.91,57
swarm,482,46.00,50
swarm,482,66.67,6
swarm,482,0.00,3
swarm,482,80.53,113
swarm,482,75.00,4
swarm,482,90.00,90
swarm,482,86.30,1080
swarm,482,86.44,59
swarm,482,73.83,149
swarm,482,91.56,154
swarm,482,66.67,12
swarm,482,97.70,87
swarm,482,100.00,21
swarm,482,0.00,4
swarm,482,64.52,124
swarm,482,88.87,530
swarm,482,100.00,2
swarm,482,69.49,59
swarm,482,89.10,156
swarm,482,87.59,145
swarm,482,100.00,4
swarm,482,0.00,2
swarm,482,90.91,11
swarm,482,0.00,4
swarm,482,80.21,96
swarm,482,81.12,2845
swarm,482,100.00,2
swarm,482,100.00,2
swarm,482,100.00,18
swarm,482,100.00,2
swarm,482,88.00,25
swarm,482,69.49,59
swarm,482,37.97,158
swarm,482,100.00,4
swarm,482,85.71,175
swarm,482,100.00,8
swarm,482,86.87,99
swarm,482,100.00,19
swarm,482,92.86,14
swarm,482,0.00,13
swarm,482,85.71,14
swarm,482,0.00,78
swarm,482,72.93,532
swarm,482,0.00,8
swarm,482,68.75,64
swarm,482,73.91,92
swarm,482,74.07,108
swarm,482,100.00,4
swarm,482,93.48,46
swarm,482,100.00,27
swarm,482,100.00,2
swarm,482,70.83,96
swarm,482,85.28,1658
swarm,482,100.00,5
swarm,482,64.91,57
swarm,482,65.15,66
swarm,482,78.05,123
swarm,482,100.00,25
swarm,482,91.67,12
swarm,482,0.00,22
swarm,482,0.00,5
swarm,482,1.33,75
swarm,482,0.00,692
swarm,482,0.00,4
swarm,482,0.00,5
swarm,482,0.00,2
swarm,482,0.00,64
swarm,482,0.00,5
swarm,482,0.00,54
swarm,482,0.00,2
swarm,482,0.00,17
swarm,482,0.00,67
swarm,482,92.57,148
swarm,482,45.61,57
swarm,482,56.86,51
swarm,482,79.73,74
swarm,482,100.00,23
swarm,482,0.00,55
swarm,482,37.41,1072
swarm,482,100.00,4
swarm,482,0.00,226
swarm,482,60.73,191
swarm,482,100.00,4
swarm,482,87.50,8
swarm,482,0.00,59
swarm,482,94.44,144
swarm,482,85.00,60
swarm,482,63.64,33
swarm,482,0.00,125
swarm,482,67.75,521
swarm,482,75.00,8
swarm,482,62.00,200
swarm,482,66.35,104
swarm,482,2.86,70
swarm,482,82.78,784
swarm,482,100.00,4
swarm,482,100.00,46
swarm,482,85.71,154
swarm,482,66.67,12
swarm,482,100.00,29
swarm,482,0.00,6
swarm,482,0.00,25
swarm,482,71.83,142
swarm,482,87.92,149
swarm,482,75.51,98
swarm,482,100.00,23
swarm,482,81.43,1992
swarm,482,80.82,146
swarm,482,91.74,121
swarm,482,100.00,12
swarm,482,100.00,4
swarm,482,90.91,110
swarm,482,86.08,194
swarm,482,75.00,16
swarm,482,90.20,102
swarm,482,100.00,27
swarm,482,87.50,8
swarm,482,0.00,6
swarm,482,16.19,105
swarm,482,85.23,447
swarm,482,100.00,5
swarm,482,86.46,96
swarm,482,96.03,151
swarm,482,75.00,16
swarm,482,100.00,19
swarm,482,100.00,4
swarm,482,83.33,114
swarm,482,69.98,1869
swarm,482,81.82,209
swarm,482,78.24,216
swarm,482,78.13,32
swarm,482,100.00,31
swarm,482,75.00,4
swarm,482,0.00,12
swarm,482,61.04,154
swarm,482,82.31,1956
swarm,482,100.00,17
swarm,482,91.67,120
swarm,482,85.16,128
swarm,482,100.00,6
swarm,482,0.00,10
swarm,482,0.00,5
swarm,482,91.67,192
swarm,482,100.00,4
swarm,482,87.29,236
swarm,482,90.60,117
swarm,482,93.18,44
swarm,482,100.00,19
swarm,482,71.96,107
swarm,482,30.88,1046
swarm,482,68.75,16
swarm,482,62.04,137
swarm,482,0.00,17
swarm,482,94.44,144
swarm,482,0.00,8
swarm,482,62.88,3044
swarm,482,75.00,8
swarm,482,100.00,19
swarm,482,6.78,59
swarm,482,0.00,2
swarm,482,67.12,146
swarm,482,75.00,16
swarm,482,100.00,11
swarm,482,93.48,46
swarm,482,83.88,670
swarm,482,95.95,74
swarm,482,82.86,140
swarm,482,75.00,8
swarm,482,100.00,5
swarm,482,73.15,149
swarm,482,72.67,172
swarm,482,100.00,44
swarm,482,100.00,19
swarm,482,0.00,5
swarm,482,88.51,235
swarm,482,100.00,7
swarm,482,88.57,105
swarm,482,72.73,121
swarm,482,89.13,46
swarm,482,0.00,90
swarm,482,75.87,373
swarm,482,77.88,113
swarm,482,67.66,167
swarm,482,85.19,27
swarm,482,96.46,396
swarm,482,0.00,76
swarm,482,91.04,134
swarm,482,70.97,62
swarm,482,100.00,7
swarm,482,100.00,33
swarm,482,97.73,44
swarm,482,100.00,29
swarm,482,0.00,62
swarm,482,82.29,192
swarm,482,84.85,33
swarm,482,83.87,62
swarm,482,100.00,19
swarm,482,0.00,90
swarm,482,1.49,803
swarm,482,0.00,8
swarm,482,0.00,27
swarm,482,5.97,67
swarm,482,0.00,23
swarm,482,0.00,55
swarm,482,0.43,464
swarm,482,0.00,88
swarm,482,0.00,104
swarm,482,0.00,19
swarm,482,0.00,12
swarm,482,0.00,2
swarm,482,0.00,49
swarm,482,0.00,122
swarm,482,0.00,55
swarm,482,0.00,469
swarm,482,0.00,40
swarm,482,0.00,2
swarm,482,0.00,11
swarm,482,0.00,6
swarm,482,0.00,6
swarm,482,0.00,16
swarm,482,0.00,420
swarm,482,0.00,40
swarm,482,0.00,5
swarm,482,0.00,2
swarm,482,0.00,6
swarm,482,0.00,6
swarm,482,0.00,104
swarm,482,1.33,528
swarm,482,0.00,4
swarm,482,0.00,6
swarm,482,0.00,2
swarm,482,0.00,15
swarm,482,2.67,75
swarm,482,0.00,33
swarm,482,0.00,2
swarm,482,0.00,16
swarm,482,51.70,412
swarm,482,0.00,3
swarm,482,37.50,16
swarm,482,73.42,158
swarm,482,86.21,29
swarm,482,5.83,103
swarm,482,64.51,1964
swarm,482,50.00,8
swarm,482,81.82,33
swarm,482,100.00,5
swarm,482,74.36,78
swarm,482,75.20,125
swarm,482,100.00,2
swarm,482,100.00,2
swarm,482,83.33,6
swarm,482,0.00,47
swarm,482,17.02,705
swarm,482,100.00,4
swarm,482,0.00,2
swarm,482,71.96,107
swarm,482,0.00,6
swarm,482,53.28,122
swarm,482,71.97,2380
swarm,482,97.62,42
swarm,482,87.50,8
swarm,482,100.00,4
swarm,482,80.00,5
swarm,482,72.91,203
swarm,482,76.92,182
swarm,482,100.00,2
swarm,482,0.00,4
swarm,482,0.00,10
swarm,482,100.00,2
swarm,482,41.67,12
swarm,482,0.00,104
swarm,482,62.15,782
swarm,482,85.71,7
swarm,482,100.00,8
swarm,482,100.00,5
swarm,482,80.00,5
swarm,482,85.44,158
swarm,482,61.46,96
swarm,482,100.00,39
swarm,482,0.00,2
swarm,482,0.00,4
swarm,482,100.00,2
swarm,482,83.33,6
swarm,482,0.00,67
swarm,482,0.00,8
swarm,482,64.29,70
swarm,482,64.91,57
swarm,482,0.00,15
swarm,482,100.00,2
swarm,482,0.00,89
swarm,482,77.71,1126
swarm,482,100.00,2
swarm,482,80.00,15
swarm,482,100.00,4
swarm,482,86.67,30
swarm,482,72.39,134
swarm,482,100.00,5
swarm,482,83.33,6
swarm,482,55.74,122
swarm,482,52.12,1391
swarm,482,72.58,62
swarm,482,0.00,4
swarm,482,0.00,127
swarm,482,49.24,132
swarm,482,0.00,12
swarm,482,100.00,2
swarm,482,0.00,6
swarm,482,57.66,111
swarm,482,64.97,2903
swarm,482,100.00,44
swarm,482,100.00,4
swarm,482,92.86,140
swarm,482,85.28,197
swarm,482,0.00,4
swarm,482,100.00,2
swarm,482,83.33,6
swarm,482,56.41,78
swarm,482,76.13,4072
swarm,482,100.00,3
swarm,482,100.00,7
swarm,482,100.00,7
swarm,482,92.39,197
swarm,482,77.64,237
swarm,482,75.00,16
swarm,482,93.48,46
swarm,482,100.00,19
swarm,482,20.00,10
swarm,482,6.38,47
swarm,482,83.33,6
swarm,482,0.00,5
swarm,482,1.66,241
swarm,482,0.00,12
swarm,482,0.00,130
swarm,482,0.00,28
swarm,482,0.00,5
swarm,482,1.48,135
swarm,482,15.41,279
swarm,482,0.00,7
swarm,482,0.00,44
swarm,482,0.00,18
swarm,482,0.00,2
swarm,482,2.98,838
swarm,482,0.00,85
swarm,482,0.00,8
swarm,482,0.00,35
swarm,482,0.00,15
swarm,482,0.00,106
swarm,482,0.00,26
swarm,482,0.80,125
swarm,482,0.00,86
swarm,482,48.74,2774
swarm,482,0.00,3
swarm,482,36.36,11
swarm,482,0.00,13
swarm,482,100.00,2
swarm,482,100.00,2
swarm,482,100.00,10
swarm,482,29.17,24
swarm,482,0.00,5
swarm,482,0.00,12
swarm,482,83.33,6
swarm,482,0.00,25
swarm,482,0.00,8
swarm,482,50.41,246
swarm,482,75.00,8
swarm,482,48.89,45
swarm,482,0.00,4
swarm,482,0.00,125
swarm,482,0.05,4303
swarm,482,0.00,3
swarm,482,0.00,7
swarm,482,0.00,32
swarm,482,0.00,8
swarm,482,0.00,2
swarm,482,0.00,2
swarm,482,0.00,16
swarm,482,0.00,23
swarm,482,0.00,29
swarm,482,0.00,4
swarm,482,0.00,39
swarm,482,0.00,7
swarm,482,11.76,51
swarm,482,28.71,101
swarm,482,1.16,173
swarm,482,0.00,2
default,710,46.43,28
default,710,52.94,17
default,710,64.71,17
default,710,36.79,212
default,710,0.00,53
default,710,52.31,65
default,710,70.16,124
default,710,86.54,156
default,710,80.95,21
default,710,100.00,2
default,710,100.00,14
default,710,100.00,5
default,710,100.00,45
default,710,0.00,61
default,710,80.51,1298
default,710,87.50,24
default,710,100.00,7
default,710,75.00,8
default,710,100.00,11
default,710,90.91,22
default,710,100.00,15
default,710,0.00,19
default,710,0.00,13
default,710,0.00,2
default,710,50.00,4
default,710,17.91,67
default,710,28.95,38
default,710,0.00,8
default,710,0.00,17
default,710,29.41,17
default,710,26.60,188
default,710,0.00,2
default,710,0.00,19
default,710,100.00,1
default,710,1.68,1251
default,710,4.29,70
default,710,41.18,17
default,710,62.50,8
default,710,0.00,17
default,710,27.27,209
default,710,0.00,53
default,710,0.00,23
default,710,0.00,104
default,710,0.00,14
default,710,0.00,12
default,710,0.00,144
default,710,0.00,5
default,710,0.00,161
default,710,0.00,6
default,710,0.00,2
default,710,0.00,28
default,710,0.00,27
default,710,0.00,19
default,710,0.00,6
default,710,0.00,130
default,710,0.00,2
default,710,0.00,2
default,710,0.00,9
default,710,0.00,2
default,710,0.00,10
default,710,0.00,29
default,710,0.00,3
default,710,0.00,6
default,710,0.00,2
default,710,0.00,11
default,710,0.00,19
default,710,0.00,18
default,710,0.00,2
default,710,46.67,15
default,710,0.00,8
default,710,29.41,17
default,710,55.13,156
default,710,3.77,53
default,710,8.70,23
default,710,87.67,73
default,710,55.00,260
default,710,75.00,4
default,710,100.00,6
default,710,84.21,19
default,710,1.46,480
default,710,0.00,6
default,710,0.00,5
default,710,0.00,5
default,710,0.00,4
default,710,0.00,33
default,710,0.00,11
default,710,1.00,703
default,710,0.00,14
default,710,0.00,256
default,710,0.00,9
default,710,0.00,5
default,710,0.00,2
default,710,0.00,6
default,710,0.00,96
default,710,0.00,33
default,710,0.00,10
default,710,0.00,12
default,710,0.00,84
default,710,0.00,5
default,710,0.00,15
default,710,0.00,3
default,710,0.00,17
default,710,0.00,10
default,710,0.00,19
default,710,0.00,2
default,710,0.00,2
default,710,50.54,1106
default,710,0.00,146
default,710,0.00,42
default,710,0.00,5
default,710,0.00,4
default,710,0.00,251
default,710,0.00,11
default,710,1.13,177
default,710,0.00,4
default,710,0.00,34
default,710,0.00,2
default,710,0.00,14
default,710,0.00,5
default,710,0.00,4
default,710,0.00,4
default,710,0.00,5
default,710,0.00,14
default,710,93.10,29
default,710,0.00,2
default,710,100.00,1
default,710,15.94,69
default,710,28.95,38
default,710,79.36,906
default,710,41.67,12
default,710,0.00,17
default,710,29.41,17
default,710,26.60,188
default,710,0.00,2
default,710,11.11,54
default,710,0.00,19
default,710,2.17,600
default,710,0.00,91
default,710,0.00,125
default,710,0.00,5
default,710,0.00,6
default,710,0.00,48
default,710,0.00,5
default,710,0.00,2
default,710,0.00,10
default,710,0.00,16
default,710,0.00,24
default,710,0.00,2
default,710,0.00,19
default,710,0.00,38
default,710,0.00,44
default,710,22.53,182
default,710,19.72,71
default,710,0.00,47
default,710,0.00,6
default,710,0.00,5
default,710,13.27,4199
default,710,0.00,38
default,710,0.00,21
default,710,57.14,7
default,710,0.00,6
default,710,0.00,25
default,710,100.00,6
default,710,58.33,24
default,710,70.00,10
default,710,0.00,14
default,710,0.00,20
default,710,37.50,8
default,710,0.00,2
default,710,0.00,2
default,710,0.00,3
default,710,23.81,21
default,710,66.67,3
default,710,0.00,6
default,710,0.00,45
default,710,0.00,594
default,710,0.00,2
default,710,0.00,4
default,710,0.00,7
default,710,21.43,28
default,710,0.00,11
default,710,0.00,44
default,710,86.42,81
default,710,53.33,180
default,710,48.78,41
default,710,28.57,14
default,710,6.25,48
default,710,100.00,13
default,710,39.61,2078
default,710,57.14,7
default,710,0.00,2
default,710,18.18,11
default,710,100.00,6
default,710,70.00,10
default,710,40.00,15
default,710,32.00,25
default,710,100.00,5
default,710,0.00,11
default,710,0.00,2
default,710,0.00,2
default,710,0.00,11
default,710,0.00,4
default,710,0.00,39
default,710,0.00,109
default,710,0.00,5
default,710,0.00,4
default,710,0.00,4
default,710,0.00,9
default,710,77.11,83
default,710,50.00,4
default,710,80.63,568
default,710,100.00,5
default,710,75.00,8
default,710,100.00,33
default,710,84.21,19
default,710,97.70,87
default,710,10.53,19
default,710,0.00,8
default,710,70.42,240
default,710,0.00,36
default,710,93.75,32
default,710,36.36,11
default,710,79.27,1471
default,710,0.00,26
default,710,0.00,8
default,710,0.00,5
default,710,0.00,45
default,710,0.00,5
default,710,75.00,4
default,710,100.00,4
default,710,75.00,8
default,710,75.00,4
default,710,29.03,31
default,710,0.00,2
default,710,100.00,45
default,710,92.50,40
default,710,0.00,2
default,710,45.18,2831
default,710,80.00,15
default,710,0.00,8
default,710,90.32,31
default,710,73.81,168
default,710,0.00,53
default,710,64.71,34
default,710,61.29,124
default,710,71.43,14
default,710,100.00,9
default,710,67.04,267
default,710,60.00,5
default,710,0.00,6
default,710,100.00,7
default,710,100.00,5
default,710,100.00,11
default,710,100.00,28
default,710,50.00,4
default,710,100.00,6
default,710,24.89,233
default,710,0.00,2
default,710,100.00,2
default,710,0.00,17
default,710,100.00,4
default,710,75.00,8
default,710,75.00,4
default,710,62.50,16
default,710,20.00,10
default,710,55.00,20
default,710,0.00,64
default,710,84.38,32
default,710,0.00,7
default,710,93.48,46
default,710,100.00,2
default,710,0.00,2
default,710,0.00,19
default,710,100.00,4
default,710,70.59,17
default,710,41.67,12
default,710,0.00,17
default,710,80.00,200
default,710,0.00,53
default,710,0.00,23
default,710,11.67,60
default,710,9.88,81
default,710,59.69,521
default,710,100.00,2
default,710,100.00,21
default,710,0.00,8
default,710,0.00,2
default,710,0.00,11
default,710,0.00,19
default,710,0.00,2
default,710,75.00,72
default,710,64.98,634
default,710,100.00,15
default,710,0.00,8
default,710,100.00,31
default,710,0.00,2
default,710,0.00,80
default,710,0.00,6
default,710,73.91,207
default,710,94.44,18
default,710,100.00,4
default,710,0.00,3
default,710,100.00,19
default,710,0.00,2
default,710,100.00,15
default,710,70.59,17
default,710,0.00,17
default,710,80.37,214
default,710,0.00,53
default,710,0.00,23
default,710,45.35,86
default,710,88.89,144
default,710,0.00,8
default,710,100.00,12
default,710,63.77,828
default,710,100.00,7
default,710,89.02,82
default,710,100.00,7
default,710,50.00,12
default,710,76.67,30
default,710,0.00,19
default,710,0.00,2
default,710,0.00,2
default,710,0.00,19
default,710,0.00,4
default,710,0.00,2
default,710,9.32,118
default,710,83.67,735
default,710,0.00,6
default,710,21.13,71
default,710,0.00,9
default,710,95.35,43
default,710,63.16,19
default,710,84.09,44
default,710,0.00,2
default,710,49.79,2137
default,710,51.69,118
default,710,62.50,8
default,710,100.00,14
default,710,0.00,5
default,710,85.71,14
default,710,75.00,4
default,710,0.00,5
default,710,34.55,55
default,710,100.00,34
default,710,0.00,15
default,710,0.00,2
default,710,67.26,223
default,710,0.00,15
default,710,0.00,8
default,710,0.00,17
default,710,0.00,166
default,710,0.00,53
default,710,0.00,23
default,710,0.00,25
default,710,50.00,10
default,710,0.00,3
default,710,60.00,5
default,710,100.00,13
default,710,0.00,9
default,710,53.85,26
default,710,70.00,10
default,710,0.00,19
default,710,20.00,15
default,710,0.00,12
default,710,0.00,17
default,710,8.90,146
default,710,0.00,16
default,710,50.68,73
default,710,0.00,25
default,710,0.00,8
default,710,0.00,6
default,710,66.60,494
default,710,10.77,65
default,710,66.67,12
default,710,0.00,10
default,710,100.00,5
default,710,100.00,7
default,710,0.00,5
default,710,62.50,24
default,710,70.59,17
default,710,0.00,17
default,710,72.05,229
default,710,0.00,53
default,710,0.00,23
default,710,56.99,93
default,710,0.00,10
default,710,100.00,12
default,710,56.36,110
default,710,0.00,23
default,710,36.70,1820
default,710,0.00,8
default,710,100.00,3
default,710,0.00,13
default,710,51.75,143
default,710,100.00,5
default,710,76.92,13
default,710,92.86,14
default,710,0.00,3
default,710,0.00,2
default,710,0.00,19
default,710,0.00,2
default,710,33.33,15
default,710,0.00,12
default,710,0.00,17
default,710,19.88,166
default,710,0.00,53
default,710,0.00,23
default,710,49.18,122
default,710,0.00,10
default,710,33.33,9
default,710,0.00,59
default,710,37.02,1186
default,710,100.00,1
default,710,0.00,11
default,710,75.00,4
default,710,0.00,14
default,710,45.54,101
default,710,0.00,2
default,710,0.00,2
default,710,75.00,8
default,710,0.00,4
default,710,0.00,12
default,710,64.29,14
default,710,0.00,2
default,710,60.00,5
default,710,0.00,19
default,710,0.00,199
default,710,0.00,2
default,710,100.00,1
default,710,0.00,6
default,710,0.00,11
